"","participant_id","exp_stage","image","position","response"
"80","6638e6601cddfd62522b3913","main_trial_46","0541.jpg",1,"1"
"81","6638e6601cddfd62522b3913","main_trial_46","0191.jpg",2,"0"
"82","6638e6601cddfd62522b3913","main_trial_47","0348.jpg",1,"1"
"83","6638e6601cddfd62522b3913","main_trial_47","0302.jpg",2,"0"
"84","6638e6601cddfd62522b3913","main_trial_48","0948.jpg",1,"0"
"85","6638e6601cddfd62522b3913","main_trial_48","0337.jpg",2,"1"
"86","6638e6601cddfd62522b3913","main_trial_49","0755.jpg",1,"1"
"87","6638e6601cddfd62522b3913","main_trial_49","0360.jpg",2,"0"
"88","6638e6601cddfd62522b3913","main_trial_50","0780.jpg",1,"1"
"89","6638e6601cddfd62522b3913","main_trial_50","0837.jpg",2,"0"
"90","6638e6601cddfd62522b3913","main_trial_51","0877.jpg",1,"1"
"91","6638e6601cddfd62522b3913","main_trial_51","1086.jpg",2,"0"
"92","6638e6601cddfd62522b3913","main_trial_52","1074.jpg",1,"0"
"93","6638e6601cddfd62522b3913","main_trial_52","0849.jpg",2,"1"
"94","6638e6601cddfd62522b3913","main_trial_53","1036.jpg",1,"0"
"95","6638e6601cddfd62522b3913","main_trial_53","0873.jpg",2,"1"
"96","6638e6601cddfd62522b3913","main_trial_54","0654.jpg",1,"0"
"97","6638e6601cddfd62522b3913","main_trial_54","0666.jpg",2,"1"
"98","6638e6601cddfd62522b3913","main_trial_55","0406.jpg",2,"0"
"99","6638e6601cddfd62522b3913","main_trial_56","0960.jpg",1,"1"
"100","6638e6601cddfd62522b3913","main_trial_56","1078.jpg",2,"0"
"101","6638e6601cddfd62522b3913","main_trial_57","0033.jpg",1,"1"
"102","6638e6601cddfd62522b3913","main_trial_57","1030.jpg",2,"0"
"103","6638e6601cddfd62522b3913","main_trial_58","0288.jpg",1,"0"
"104","6638e6601cddfd62522b3913","main_trial_58","0869.jpg",2,"1"
"105","6638e6601cddfd62522b3913","main_trial_59","0069.jpg",1,"0"
"106","6638e6601cddfd62522b3913","main_trial_59","0659.jpg",2,"1"
"107","6638e6601cddfd62522b3913","main_trial_60","0692.jpg",1,"0"
"108","6638e6601cddfd62522b3913","main_trial_60","0991.jpg",2,"1"
"109","6638e6601cddfd62522b3913","main_trial_61","0335.jpg",1,"1"
"110","6638e6601cddfd62522b3913","main_trial_62","0440.jpg",1,"1"
"111","6638e6601cddfd62522b3913","main_trial_62","0432.jpg",2,"0"
"112","6638e6601cddfd62522b3913","main_trial_63","0198.jpg",1,"1"
"113","6638e6601cddfd62522b3913","main_trial_63","0690.jpg",2,"0"
"114","6638e6601cddfd62522b3913","main_trial_64","0422.jpg",1,"0"
"115","6638e6601cddfd62522b3913","main_trial_64","0982.jpg",2,"1"
"116","6638e6601cddfd62522b3913","main_trial_65","0144.jpg",1,"0"
"117","6638e6601cddfd62522b3913","main_trial_65","0885.jpg",2,"1"
"118","6638e6601cddfd62522b3913","main_trial_66","0509.jpg",1,"1"
"119","6638e6601cddfd62522b3913","main_trial_66","0392.jpg",2,"0"
"120","6638e6601cddfd62522b3913","main_trial_67","0504.jpg",1,"1"
"121","6638e6601cddfd62522b3913","main_trial_67","0746.jpg",2,"0"
"122","6686247e6177b8b37bdd0463","main_trial_0","0034.jpg",2,"1"
"123","6686247e6177b8b37bdd0463","main_trial_1","0339.jpg",1,"1"
"124","6686247e6177b8b37bdd0463","main_trial_1","0446.jpg",2,"0"
"125","6686247e6177b8b37bdd0463","main_trial_2","1056.jpg",1,"0"
"126","6686247e6177b8b37bdd0463","main_trial_2","1044.jpg",2,"1"
"127","6686247e6177b8b37bdd0463","main_trial_3","0317.jpg",1,"1"
"128","6686247e6177b8b37bdd0463","main_trial_3","0282.jpg",2,"0"
"129","6686247e6177b8b37bdd0463","main_trial_4","0216.jpg",1,"1"
"130","6686247e6177b8b37bdd0463","main_trial_4","0238.jpg",2,"0"
"131","6686247e6177b8b37bdd0463","main_trial_5","0610.jpg",2,"0"
"132","6686247e6177b8b37bdd0463","main_trial_6","0234.jpg",2,"0"
"133","6686247e6177b8b37bdd0463","main_trial_7","0482.jpg",1,"0"
"134","6686247e6177b8b37bdd0463","main_trial_8","0777.jpg",1,"1"
"135","6686247e6177b8b37bdd0463","main_trial_8","0373.jpg",2,"0"
"136","6686247e6177b8b37bdd0463","main_trial_9","1036.jpg",1,"0"
"137","6686247e6177b8b37bdd0463","main_trial_9","0287.jpg",2,"1"
"138","6686247e6177b8b37bdd0463","main_trial_10","0628.jpg",2,"0"
