"","participant_id","exp_stage","image","position","response"
"1359","66953d3b8484b9db6e4d22e8","main_trial_7","0143.jpg",5,"0"
"1360","66953d3b8484b9db6e4d22e8","main_trial_7","0170.jpg",6,"0"
"1361","66953d3b8484b9db6e4d22e8","main_trial_7","1000.jpg",7,"0"
"1362","66953d3b8484b9db6e4d22e8","main_trial_7","0917.jpg",8,"1"
"1363","66953d3b8484b9db6e4d22e8","main_trial_7","0752.jpg",9,"0"
"1364","66953d3b8484b9db6e4d22e8","main_trial_7","0122.jpg",10,"0"
"1365","66953d3b8484b9db6e4d22e8","main_trial_7","0888.jpg",11,"0"
"1366","66953d3b8484b9db6e4d22e8","main_trial_7","0790.jpg",12,"1"
"1367","66953d3b8484b9db6e4d22e8","main_trial_8","0750.jpg",1,"1"
"1368","66953d3b8484b9db6e4d22e8","main_trial_8","0379.jpg",2,"0"
"1369","66953d3b8484b9db6e4d22e8","main_trial_8","0275.jpg",3,"0"
"1370","66953d3b8484b9db6e4d22e8","main_trial_8","0437.jpg",4,"0"
"1371","66953d3b8484b9db6e4d22e8","main_trial_8","0186.jpg",5,"0"
"1372","66953d3b8484b9db6e4d22e8","main_trial_8","0643.jpg",6,"1"
"1373","66953d3b8484b9db6e4d22e8","main_trial_8","0504.jpg",7,"1"
"1374","66953d3b8484b9db6e4d22e8","main_trial_8","0030.jpg",8,"0"
"1375","66953d3b8484b9db6e4d22e8","main_trial_8","1058.jpg",9,"0"
"1376","66953d3b8484b9db6e4d22e8","main_trial_8","0810.jpg",10,"0"
"1377","66953d3b8484b9db6e4d22e8","main_trial_8","0645.jpg",11,"0"
"1378","66953d3b8484b9db6e4d22e8","main_trial_8","0403.jpg",12,"1"
"1379","642b6547b732b663d7180d06","main_trial_0","0563.jpg",1,"0"
"1380","642b6547b732b663d7180d06","main_trial_0","0688.jpg",2,"1"
"1381","642b6547b732b663d7180d06","main_trial_0","0045.jpg",3,"0"
"1382","642b6547b732b663d7180d06","main_trial_0","0597.jpg",4,"1"
"1383","642b6547b732b663d7180d06","main_trial_0","0918.jpg",5,"1"
"1384","642b6547b732b663d7180d06","main_trial_0","0313.jpg",6,"0"
"1385","642b6547b732b663d7180d06","main_trial_0","1081.jpg",7,"0"
"1386","642b6547b732b663d7180d06","main_trial_0","0261.jpg",8,"0"
"1387","642b6547b732b663d7180d06","main_trial_0","0010.jpg",9,"0"
"1388","642b6547b732b663d7180d06","main_trial_0","0586.jpg",10,"0"
"1389","642b6547b732b663d7180d06","main_trial_0","0598.jpg",11,"1"
"1390","642b6547b732b663d7180d06","main_trial_0","0932.jpg",12,"0"
"1391","642b6547b732b663d7180d06","main_trial_1","0212.jpg",1,"0"
"1392","642b6547b732b663d7180d06","main_trial_1","0323.jpg",2,"0"
"1393","642b6547b732b663d7180d06","main_trial_1","0488.jpg",3,"0"
"1394","642b6547b732b663d7180d06","main_trial_1","0262.jpg",5,"1"
"1395","642b6547b732b663d7180d06","main_trial_1","0536.jpg",6,"1"
"1396","642b6547b732b663d7180d06","main_trial_1","0763.jpg",7,"1"
"1397","642b6547b732b663d7180d06","main_trial_1","0995.jpg",8,"1"
"1398","642b6547b732b663d7180d06","main_trial_1","0961.jpg",9,"0"
"1399","642b6547b732b663d7180d06","main_trial_1","0418.jpg",10,"0"
"1400","642b6547b732b663d7180d06","main_trial_1","0570.jpg",11,"0"
"1401","642b6547b732b663d7180d06","main_trial_1","0390.jpg",12,"0"
"1402","642b6547b732b663d7180d06","main_trial_2","0638.jpg",1,"0"
"1403","642b6547b732b663d7180d06","main_trial_2","0603.jpg",2,"1"
"1404","642b6547b732b663d7180d06","main_trial_2","0091.jpg",3,"0"
"1405","642b6547b732b663d7180d06","main_trial_2","0288.jpg",4,"0"
"1406","642b6547b732b663d7180d06","main_trial_2","0289.jpg",5,"1"
"1407","642b6547b732b663d7180d06","main_trial_2","0440.jpg",6,"0"
"1408","642b6547b732b663d7180d06","main_trial_2","0980.jpg",7,"0"
"1409","642b6547b732b663d7180d06","main_trial_2","0257.jpg",8,"0"
"1410","642b6547b732b663d7180d06","main_trial_2","0577.jpg",9,"1"
"1411","642b6547b732b663d7180d06","main_trial_2","0583.jpg",10,"0"
"1412","642b6547b732b663d7180d06","main_trial_2","0896.jpg",11,"0"
"1413","642b6547b732b663d7180d06","main_trial_2","0522.jpg",12,"1"
"1414","642b6547b732b663d7180d06","main_trial_3","0747.jpg",1,"0"
"1415","642b6547b732b663d7180d06","main_trial_3","1054.jpg",2,"0"
"1416","642b6547b732b663d7180d06","main_trial_3","0903.jpg",3,"1"
"1417","642b6547b732b663d7180d06","main_trial_3","0215.jpg",4,"0"
"1418","642b6547b732b663d7180d06","main_trial_3","1025.jpg",5,"1"
"1419","642b6547b732b663d7180d06","main_trial_3","0873.jpg",6,"0"
"1420","642b6547b732b663d7180d06","main_trial_3","0857.jpg",7,"1"
"1421","642b6547b732b663d7180d06","main_trial_3","0439.jpg",8,"0"
"1422","642b6547b732b663d7180d06","main_trial_3","0604.jpg",9,"0"
"1423","642b6547b732b663d7180d06","main_trial_3","0453.jpg",10,"1"
"1424","642b6547b732b663d7180d06","main_trial_3","0759.jpg",11,"0"
"1425","642b6547b732b663d7180d06","main_trial_3","0926.jpg",12,"0"
"1426","642b6547b732b663d7180d06","main_trial_4","0005.jpg",1,"0"
"1427","642b6547b732b663d7180d06","main_trial_4","0856.jpg",2,"1"
"1428","642b6547b732b663d7180d06","main_trial_4","0526.jpg",3,"0"
"1429","642b6547b732b663d7180d06","main_trial_4","0492.jpg",4,"1"
"1430","642b6547b732b663d7180d06","main_trial_4","0821.jpg",5,"1"
"1431","642b6547b732b663d7180d06","main_trial_4","0542.jpg",6,"0"
"1432","642b6547b732b663d7180d06","main_trial_4","0959.jpg",7,"1"
"1433","642b6547b732b663d7180d06","main_trial_4","0032.jpg",8,"0"
"1434","642b6547b732b663d7180d06","main_trial_4","1087.jpg",9,"0"
"1435","642b6547b732b663d7180d06","main_trial_4","0547.jpg",10,"0"
"1436","642b6547b732b663d7180d06","main_trial_4","0823.jpg",11,"0"
"1437","642b6547b732b663d7180d06","main_trial_4","1063.jpg",12,"0"
"1438","642b6547b732b663d7180d06","main_trial_5","0132.jpg",1,"0"
"1439","642b6547b732b663d7180d06","main_trial_5","0868.jpg",2,"1"
"1440","642b6547b732b663d7180d06","main_trial_5","0055.jpg",3,"0"
"1441","642b6547b732b663d7180d06","main_trial_5","0925.jpg",4,"1"
"1442","642b6547b732b663d7180d06","main_trial_5","0633.jpg",5,"1"
"1443","642b6547b732b663d7180d06","main_trial_5","0172.jpg",6,"0"
"1444","642b6547b732b663d7180d06","main_trial_5","0133.jpg",7,"0"
"1445","642b6547b732b663d7180d06","main_trial_5","0278.jpg",8,"0"
"1446","642b6547b732b663d7180d06","main_trial_5","0979.jpg",9,"0"
"1447","642b6547b732b663d7180d06","main_trial_5","0511.jpg",10,"1"
"1448","642b6547b732b663d7180d06","main_trial_5","0043.jpg",11,"0"
"1449","642b6547b732b663d7180d06","main_trial_5","0355.jpg",12,"0"
"1450","642b6547b732b663d7180d06","main_trial_6","0486.jpg",1,"0"
"1451","642b6547b732b663d7180d06","main_trial_6","0755.jpg",2,"1"
"1452","642b6547b732b663d7180d06","main_trial_6","0462.jpg",3,"1"
"1453","642b6547b732b663d7180d06","main_trial_6","0893.jpg",4,"0"
"1454","642b6547b732b663d7180d06","main_trial_6","0834.jpg",5,"0"
"1455","642b6547b732b663d7180d06","main_trial_6","1020.jpg",6,"0"
"1456","642b6547b732b663d7180d06","main_trial_6","0729.jpg",7,"1"
"1457","642b6547b732b663d7180d06","main_trial_6","0987.jpg",8,"1"
"1458","642b6547b732b663d7180d06","main_trial_6","0815.jpg",9,"0"
"1459","642b6547b732b663d7180d06","main_trial_6","0184.jpg",10,"0"
"1460","642b6547b732b663d7180d06","main_trial_6","0789.jpg",11,"0"
"1461","642b6547b732b663d7180d06","main_trial_6","0521.jpg",12,"0"
"1462","642b6547b732b663d7180d06","main_trial_7","1022.jpg",1,"0"
"1463","642b6547b732b663d7180d06","main_trial_7","0088.jpg",2,"0"
"1464","642b6547b732b663d7180d06","main_trial_7","0675.jpg",3,"1"
"1465","642b6547b732b663d7180d06","main_trial_7","0698.jpg",4,"0"
"1466","642b6547b732b663d7180d06","main_trial_7","0429.jpg",5,"0"
"1467","642b6547b732b663d7180d06","main_trial_7","0786.jpg",6,"0"
"1468","642b6547b732b663d7180d06","main_trial_7","0161.jpg",7,"0"
"1469","642b6547b732b663d7180d06","main_trial_7","0256.jpg",8,"0"
"1470","642b6547b732b663d7180d06","main_trial_7","0994.jpg",9,"1"
"1471","642b6547b732b663d7180d06","main_trial_7","0097.jpg",10,"0"
"1472","642b6547b732b663d7180d06","main_trial_7","0579.jpg",11,"1"
"1473","642b6547b732b663d7180d06","main_trial_7","0837.jpg",12,"1"
"1474","642b6547b732b663d7180d06","main_trial_8","0401.jpg",1,"0"
"1475","642b6547b732b663d7180d06","main_trial_8","0657.jpg",2,"0"
"1476","642b6547b732b663d7180d06","main_trial_8","0756.jpg",3,"1"
"1477","642b6547b732b663d7180d06","main_trial_8","0270.jpg",4,"0"
"1478","642b6547b732b663d7180d06","main_trial_8","1018.jpg",5,"1"
"1479","642b6547b732b663d7180d06","main_trial_8","0197.jpg",6,"0"
"1480","642b6547b732b663d7180d06","main_trial_8","0458.jpg",7,"0"
"1481","642b6547b732b663d7180d06","main_trial_8","0722.jpg",9,"1"
"1482","642b6547b732b663d7180d06","main_trial_8","0717.jpg",10,"1"
"1483","642b6547b732b663d7180d06","main_trial_8","0707.jpg",11,"0"
"1484","642b6547b732b663d7180d06","main_trial_8","0290.jpg",12,"0"
"1485","669561024606d0d66a7ed3a1","main_trial_0","0898.jpg",1,"1"
"1486","669561024606d0d66a7ed3a1","main_trial_0","0496.jpg",2,"1"
"1487","669561024606d0d66a7ed3a1","main_trial_0","0124.jpg",3,"0"
"1488","669561024606d0d66a7ed3a1","main_trial_0","0397.jpg",4,"1"
"1489","669561024606d0d66a7ed3a1","main_trial_0","0729.jpg",5,"1"
"1490","669561024606d0d66a7ed3a1","main_trial_0","0070.jpg",6,"0"
"1491","669561024606d0d66a7ed3a1","main_trial_0","0660.jpg",7,"0"
"1492","669561024606d0d66a7ed3a1","main_trial_0","0728.jpg",8,"0"
"1493","669561024606d0d66a7ed3a1","main_trial_0","0940.jpg",9,"0"
"1494","669561024606d0d66a7ed3a1","main_trial_0","0386.jpg",10,"0"
"1495","669561024606d0d66a7ed3a1","main_trial_0","0266.jpg",11,"0"
"1496","669561024606d0d66a7ed3a1","main_trial_0","0151.jpg",12,"0"
"1497","669561024606d0d66a7ed3a1","main_trial_1","0797.jpg",1,"0"
"1498","669561024606d0d66a7ed3a1","main_trial_1","0901.jpg",2,"1"
"1499","669561024606d0d66a7ed3a1","main_trial_1","0761.jpg",3,"0"
"1500","669561024606d0d66a7ed3a1","main_trial_1","0912.jpg",4,"1"
"1501","669561024606d0d66a7ed3a1","main_trial_1","0179.jpg",5,"0"
"1502","669561024606d0d66a7ed3a1","main_trial_1","0487.jpg",6,"0"
"1503","669561024606d0d66a7ed3a1","main_trial_1","0613.jpg",7,"1"
"1504","669561024606d0d66a7ed3a1","main_trial_1","0777.jpg",8,"0"
"1505","669561024606d0d66a7ed3a1","main_trial_1","0408.jpg",9,"1"
"1506","669561024606d0d66a7ed3a1","main_trial_1","0277.jpg",10,"0"
"1507","669561024606d0d66a7ed3a1","main_trial_1","0060.jpg",11,"0"
"1508","669561024606d0d66a7ed3a1","main_trial_1","1003.jpg",12,"0"
"1509","669561024606d0d66a7ed3a1","main_trial_2","0244.jpg",1,"0"
"1510","669561024606d0d66a7ed3a1","main_trial_2","0883.jpg",2,"0"
"1511","669561024606d0d66a7ed3a1","main_trial_2","0698.jpg",3,"0"
"1512","669561024606d0d66a7ed3a1","main_trial_2","0623.jpg",4,"0"
"1513","669561024606d0d66a7ed3a1","main_trial_2","0907.jpg",5,"0"
"1514","669561024606d0d66a7ed3a1","main_trial_2","0215.jpg",6,"0"
"1515","669561024606d0d66a7ed3a1","main_trial_2","0989.jpg",7,"1"
"1516","669561024606d0d66a7ed3a1","main_trial_2","0433.jpg",8,"0"
"1517","669561024606d0d66a7ed3a1","main_trial_2","0329.jpg",9,"1"
"1518","669561024606d0d66a7ed3a1","main_trial_2","0415.jpg",10,"1"
"1519","669561024606d0d66a7ed3a1","main_trial_2","0555.jpg",11,"1"
"1520","669561024606d0d66a7ed3a1","main_trial_2","0166.jpg",12,"0"
"1521","669561024606d0d66a7ed3a1","main_trial_3","0657.jpg",1,"0"
"1522","669561024606d0d66a7ed3a1","main_trial_3","0312.jpg",2,"1"
"1523","669561024606d0d66a7ed3a1","main_trial_3","0926.jpg",3,"1"
"1524","669561024606d0d66a7ed3a1","main_trial_3","0017.jpg",4,"0"
"1525","669561024606d0d66a7ed3a1","main_trial_3","0628.jpg",5,"0"
"1526","669561024606d0d66a7ed3a1","main_trial_3","0318.jpg",6,"0"
"1527","669561024606d0d66a7ed3a1","main_trial_3","0469.jpg",7,"1"
"1528","669561024606d0d66a7ed3a1","main_trial_3","0535.jpg",8,"0"
"1529","669561024606d0d66a7ed3a1","main_trial_3","0413.jpg",9,"0"
"1530","669561024606d0d66a7ed3a1","main_trial_3","0133.jpg",10,"0"
"1531","669561024606d0d66a7ed3a1","main_trial_3","0443.jpg",11,"0"
"1532","669561024606d0d66a7ed3a1","main_trial_3","0909.jpg",12,"1"
"1533","669561024606d0d66a7ed3a1","main_trial_4","0295.jpg",1,"0"
"1534","669561024606d0d66a7ed3a1","main_trial_4","0455.jpg",2,"0"
"1535","669561024606d0d66a7ed3a1","main_trial_4","0973.jpg",3,"1"
"1536","669561024606d0d66a7ed3a1","main_trial_4","0547.jpg",4,"0"
"1537","669561024606d0d66a7ed3a1","main_trial_4","0635.jpg",5,"0"
"1538","669561024606d0d66a7ed3a1","main_trial_4","0958.jpg",6,"1"
"1539","669561024606d0d66a7ed3a1","main_trial_4","0016.jpg",7,"0"
"1540","669561024606d0d66a7ed3a1","main_trial_4","0127.jpg",8,"0"
"1541","669561024606d0d66a7ed3a1","main_trial_4","0093.jpg",9,"0"
"1542","669561024606d0d66a7ed3a1","main_trial_4","0005.jpg",10,"0"
"1543","669561024606d0d66a7ed3a1","main_trial_4","0423.jpg",11,"1"
"1544","669561024606d0d66a7ed3a1","main_trial_4","0416.jpg",12,"1"
"1545","669561024606d0d66a7ed3a1","main_trial_5","0520.jpg",1,"0"
"1546","669561024606d0d66a7ed3a1","main_trial_5","1102.jpg",2,"0"
"1547","669561024606d0d66a7ed3a1","main_trial_5","0800.jpg",4,"1"
"1548","669561024606d0d66a7ed3a1","main_trial_5","0248.jpg",5,"0"
"1549","669561024606d0d66a7ed3a1","main_trial_5","0373.jpg",6,"1"
"1550","669561024606d0d66a7ed3a1","main_trial_5","0723.jpg",7,"1"
"1551","669561024606d0d66a7ed3a1","main_trial_5","0162.jpg",8,"0"
"1552","669561024606d0d66a7ed3a1","main_trial_5","0175.jpg",9,"0"
"1553","669561024606d0d66a7ed3a1","main_trial_5","0146.jpg",10,"0"
"1554","669561024606d0d66a7ed3a1","main_trial_5","0969.jpg",11,"0"
"1555","669561024606d0d66a7ed3a1","main_trial_5","0959.jpg",12,"1"
"1556","669561024606d0d66a7ed3a1","main_trial_6","0747.jpg",1,"0"
"1557","669561024606d0d66a7ed3a1","main_trial_6","0758.jpg",2,"0"
"1558","669561024606d0d66a7ed3a1","main_trial_6","0999.jpg",3,"0"
"1559","669561024606d0d66a7ed3a1","main_trial_6","0377.jpg",4,"0"
"1560","669561024606d0d66a7ed3a1","main_trial_6","0791.jpg",5,"1"
"1561","669561024606d0d66a7ed3a1","main_trial_6","0086.jpg",6,"0"
"1562","669561024606d0d66a7ed3a1","main_trial_6","1005.jpg",7,"1"
"1563","669561024606d0d66a7ed3a1","main_trial_6","0976.jpg",8,"0"
"1564","669561024606d0d66a7ed3a1","main_trial_6","0570.jpg",9,"0"
"1565","669561024606d0d66a7ed3a1","main_trial_6","0491.jpg",10,"0"
"1566","669561024606d0d66a7ed3a1","main_trial_6","0511.jpg",11,"1"
"1567","669561024606d0d66a7ed3a1","main_trial_6","0831.jpg",12,"1"
"1568","669561024606d0d66a7ed3a1","main_trial_7","0603.jpg",1,"1"
"1569","669561024606d0d66a7ed3a1","main_trial_7","0320.jpg",2,"0"
"1570","669561024606d0d66a7ed3a1","main_trial_7","0606.jpg",3,"0"
"1571","669561024606d0d66a7ed3a1","main_trial_7","0088.jpg",4,"0"
"1572","669561024606d0d66a7ed3a1","main_trial_7","0919.jpg",5,"0"
"1573","669561024606d0d66a7ed3a1","main_trial_7","0937.jpg",7,"1"
"1574","669561024606d0d66a7ed3a1","main_trial_7","0982.jpg",8,"1"
"1575","669561024606d0d66a7ed3a1","main_trial_7","0388.jpg",9,"0"
"1576","669561024606d0d66a7ed3a1","main_trial_7","1023.jpg",10,"0"
"1577","669561024606d0d66a7ed3a1","main_trial_7","0839.jpg",11,"1"
"1578","669561024606d0d66a7ed3a1","main_trial_7","1092.jpg",12,"0"
"1579","669561024606d0d66a7ed3a1","main_trial_8","0869.jpg",1,"0"
"1580","669561024606d0d66a7ed3a1","main_trial_8","0479.jpg",2,"0"
"1581","669561024606d0d66a7ed3a1","main_trial_8","0809.jpg",3,"1"
"1582","669561024606d0d66a7ed3a1","main_trial_8","0021.jpg",4,"0"
"1583","669561024606d0d66a7ed3a1","main_trial_8","0401.jpg",5,"1"
"1584","669561024606d0d66a7ed3a1","main_trial_8","0566.jpg",6,"0"
"1585","669561024606d0d66a7ed3a1","main_trial_8","0138.jpg",7,"0"
"1586","669561024606d0d66a7ed3a1","main_trial_8","0091.jpg",8,"0"
"1587","669561024606d0d66a7ed3a1","main_trial_8","0642.jpg",9,"0"
"1588","669561024606d0d66a7ed3a1","main_trial_8","1010.jpg",10,"1"
"1589","669561024606d0d66a7ed3a1","main_trial_8","0763.jpg",11,"1"
"1590","669561024606d0d66a7ed3a1","main_trial_8","0842.jpg",12,"0"
"1591","668dce9bb98a8ddbe56ad524","main_trial_0","0126.jpg",1,"0"
"1592","668dce9bb98a8ddbe56ad524","main_trial_0","0802.jpg",2,"0"
"1593","668dce9bb98a8ddbe56ad524","main_trial_0","0191.jpg",3,"0"
"1594","668dce9bb98a8ddbe56ad524","main_trial_0","0676.jpg",4,"0"
"1595","668dce9bb98a8ddbe56ad524","main_trial_0","0947.jpg",5,"1"
"1596","668dce9bb98a8ddbe56ad524","main_trial_0","0635.jpg",6,"0"
"1597","668dce9bb98a8ddbe56ad524","main_trial_0","0504.jpg",7,"0"
"1598","668dce9bb98a8ddbe56ad524","main_trial_0","0536.jpg",8,"1"
"1599","668dce9bb98a8ddbe56ad524","main_trial_0","0646.jpg",9,"1"
"1600","668dce9bb98a8ddbe56ad524","main_trial_0","0691.jpg",10,"1"
"1601","668dce9bb98a8ddbe56ad524","main_trial_0","0257.jpg",11,"0"
"1602","668dce9bb98a8ddbe56ad524","main_trial_0","0755.jpg",12,"0"
"1603","668dce9bb98a8ddbe56ad524","main_trial_1","0492.jpg",1,"1"
"1604","668dce9bb98a8ddbe56ad524","main_trial_1","0062.jpg",2,"0"
"1605","668dce9bb98a8ddbe56ad524","main_trial_1","1009.jpg",3,"0"
"1606","668dce9bb98a8ddbe56ad524","main_trial_1","0186.jpg",4,"0"
"1607","668dce9bb98a8ddbe56ad524","main_trial_1","0756.jpg",5,"1"
"1608","668dce9bb98a8ddbe56ad524","main_trial_1","0173.jpg",6,"0"
"1609","668dce9bb98a8ddbe56ad524","main_trial_1","0875.jpg",7,"0"
"1610","668dce9bb98a8ddbe56ad524","main_trial_1","0196.jpg",8,"0"
"1611","668dce9bb98a8ddbe56ad524","main_trial_1","0692.jpg",9,"1"
"1612","668dce9bb98a8ddbe56ad524","main_trial_1","0040.jpg",10,"0"
"1613","668dce9bb98a8ddbe56ad524","main_trial_1","0804.jpg",11,"1"
"1614","668dce9bb98a8ddbe56ad524","main_trial_1","0135.jpg",12,"0"
"1615","668dce9bb98a8ddbe56ad524","main_trial_2","1035.jpg",2,"0"
"1616","668dce9bb98a8ddbe56ad524","main_trial_2","0655.jpg",3,"1"
"1617","668dce9bb98a8ddbe56ad524","main_trial_2","0884.jpg",4,"1"
"1618","668dce9bb98a8ddbe56ad524","main_trial_2","0565.jpg",5,"1"
"1619","668dce9bb98a8ddbe56ad524","main_trial_2","0136.jpg",6,"0"
"1620","668dce9bb98a8ddbe56ad524","main_trial_2","0931.jpg",7,"1"
"1621","668dce9bb98a8ddbe56ad524","main_trial_2","0083.jpg",8,"0"
"1622","668dce9bb98a8ddbe56ad524","main_trial_2","0137.jpg",9,"0"
"1623","668dce9bb98a8ddbe56ad524","main_trial_2","1008.jpg",10,"0"
"1624","668dce9bb98a8ddbe56ad524","main_trial_2","0319.jpg",11,"0"
"1625","668dce9bb98a8ddbe56ad524","main_trial_2","1045.jpg",12,"0"
"1626","668dce9bb98a8ddbe56ad524","main_trial_3","0825.jpg",1,"1"
"1627","668dce9bb98a8ddbe56ad524","main_trial_3","0772.jpg",2,"1"
"1628","668dce9bb98a8ddbe56ad524","main_trial_3","0612.jpg",3,"1"
"1629","668dce9bb98a8ddbe56ad524","main_trial_3","0703.jpg",4,"0"
"1630","668dce9bb98a8ddbe56ad524","main_trial_3","1026.jpg",5,"0"
"1631","668dce9bb98a8ddbe56ad524","main_trial_3","0268.jpg",6,"0"
"1632","668dce9bb98a8ddbe56ad524","main_trial_3","0975.jpg",7,"0"
"1633","668dce9bb98a8ddbe56ad524","main_trial_3","1013.jpg",8,"0"
"1634","668dce9bb98a8ddbe56ad524","main_trial_3","0143.jpg",9,"0"
"1635","668dce9bb98a8ddbe56ad524","main_trial_3","0535.jpg",10,"0"
"1636","668dce9bb98a8ddbe56ad524","main_trial_3","0633.jpg",11,"1"
"1637","668dce9bb98a8ddbe56ad524","main_trial_3","0180.jpg",12,"0"
"1638","668dce9bb98a8ddbe56ad524","main_trial_4","0310.jpg",1,"1"
"1639","668dce9bb98a8ddbe56ad524","main_trial_4","0803.jpg",2,"1"
"1640","668dce9bb98a8ddbe56ad524","main_trial_4","0617.jpg",3,"1"
"1641","668dce9bb98a8ddbe56ad524","main_trial_4","0432.jpg",5,"0"
"1642","668dce9bb98a8ddbe56ad524","main_trial_4","0090.jpg",6,"0"
"1643","668dce9bb98a8ddbe56ad524","main_trial_4","0659.jpg",7,"1"
"1644","668dce9bb98a8ddbe56ad524","main_trial_4","0292.jpg",8,"0"
"1645","668dce9bb98a8ddbe56ad524","main_trial_4","0338.jpg",9,"0"
"1646","668dce9bb98a8ddbe56ad524","main_trial_4","0067.jpg",10,"0"
"1647","668dce9bb98a8ddbe56ad524","main_trial_4","0622.jpg",11,"0"
"1648","668dce9bb98a8ddbe56ad524","main_trial_4","0035.jpg",12,"0"
"1649","668dce9bb98a8ddbe56ad524","main_trial_5","0258.jpg",1,"1"
"1650","668dce9bb98a8ddbe56ad524","main_trial_5","0457.jpg",2,"0"
"1651","668dce9bb98a8ddbe56ad524","main_trial_5","0895.jpg",3,"1"
"1652","668dce9bb98a8ddbe56ad524","main_trial_5","0213.jpg",4,"0"
"1653","668dce9bb98a8ddbe56ad524","main_trial_5","0001.jpg",5,"0"
"1654","668dce9bb98a8ddbe56ad524","main_trial_5","1054.jpg",6,"1"
"1655","668dce9bb98a8ddbe56ad524","main_trial_5","0290.jpg",7,"0"
"1656","668dce9bb98a8ddbe56ad524","main_trial_5","0818.jpg",8,"1"
"1657","668dce9bb98a8ddbe56ad524","main_trial_5","0685.jpg",9,"0"
"1658","668dce9bb98a8ddbe56ad524","main_trial_5","0248.jpg",10,"0"
"1659","668dce9bb98a8ddbe56ad524","main_trial_5","0605.jpg",11,"0"
"1660","668dce9bb98a8ddbe56ad524","main_trial_5","0568.jpg",12,"0"
"1661","668dce9bb98a8ddbe56ad524","main_trial_6","1068.jpg",1,"0"
"1662","668dce9bb98a8ddbe56ad524","main_trial_6","0282.jpg",2,"0"
"1663","668dce9bb98a8ddbe56ad524","main_trial_6","0055.jpg",3,"0"
"1664","668dce9bb98a8ddbe56ad524","main_trial_6","0992.jpg",4,"1"
"1665","668dce9bb98a8ddbe56ad524","main_trial_6","0353.jpg",5,"0"
"1666","668dce9bb98a8ddbe56ad524","main_trial_6","0642.jpg",6,"0"
"1667","668dce9bb98a8ddbe56ad524","main_trial_6","0287.jpg",7,"0"
"1668","668dce9bb98a8ddbe56ad524","main_trial_6","0780.jpg",8,"1"
"1669","668dce9bb98a8ddbe56ad524","main_trial_6","0434.jpg",9,"1"
"1670","668dce9bb98a8ddbe56ad524","main_trial_6","0601.jpg",10,"1"
"1671","668dce9bb98a8ddbe56ad524","main_trial_6","0259.jpg",11,"0"
"1672","668dce9bb98a8ddbe56ad524","main_trial_6","0577.jpg",12,"0"
"1673","668dce9bb98a8ddbe56ad524","main_trial_7","0932.jpg",1,"0"
"1674","668dce9bb98a8ddbe56ad524","main_trial_7","0916.jpg",2,"1"
"1675","668dce9bb98a8ddbe56ad524","main_trial_7","0733.jpg",3,"0"
"1676","668dce9bb98a8ddbe56ad524","main_trial_7","0839.jpg",4,"0"
"1677","668dce9bb98a8ddbe56ad524","main_trial_7","0211.jpg",5,"0"
"1678","668dce9bb98a8ddbe56ad524","main_trial_7","0005.jpg",6,"0"
"1679","668dce9bb98a8ddbe56ad524","main_trial_7","1066.jpg",7,"1"
"1680","668dce9bb98a8ddbe56ad524","main_trial_7","0575.jpg",8,"0"
"1681","668dce9bb98a8ddbe56ad524","main_trial_7","0600.jpg",9,"0"
"1682","668dce9bb98a8ddbe56ad524","main_trial_7","0680.jpg",10,"1"
"1683","668dce9bb98a8ddbe56ad524","main_trial_7","0914.jpg",11,"1"
"1684","668dce9bb98a8ddbe56ad524","main_trial_7","0108.jpg",12,"0"
"1685","668dce9bb98a8ddbe56ad524","main_trial_8","0315.jpg",1,"1"
"1686","668dce9bb98a8ddbe56ad524","main_trial_8","0864.jpg",2,"0"
"1687","668dce9bb98a8ddbe56ad524","main_trial_8","0183.jpg",3,"0"
"1688","668dce9bb98a8ddbe56ad524","main_trial_8","0456.jpg",4,"1"
"1689","668dce9bb98a8ddbe56ad524","main_trial_8","0948.jpg",5,"0"
"1690","668dce9bb98a8ddbe56ad524","main_trial_8","1036.jpg",6,"0"
"1691","668dce9bb98a8ddbe56ad524","main_trial_8","0060.jpg",7,"0"
"1692","668dce9bb98a8ddbe56ad524","main_trial_8","0093.jpg",8,"0"
"1693","668dce9bb98a8ddbe56ad524","main_trial_8","0551.jpg",9,"0"
"1694","668dce9bb98a8ddbe56ad524","main_trial_8","0909.jpg",10,"1"
"1695","668dce9bb98a8ddbe56ad524","main_trial_8","0221.jpg",11,"0"
"1696","668dce9bb98a8ddbe56ad524","main_trial_8","0743.jpg",12,"1"
"1697","6669a1caf3f192a95174ebcd","main_trial_0","1032.jpg",1,"1"
"1698","6669a1caf3f192a95174ebcd","main_trial_0","0924.jpg",2,"0"
"1699","6669a1caf3f192a95174ebcd","main_trial_0","0135.jpg",3,"0"
"1700","6669a1caf3f192a95174ebcd","main_trial_0","0461.jpg",4,"0"
"1701","6669a1caf3f192a95174ebcd","main_trial_0","0103.jpg",5,"0"
"1702","6669a1caf3f192a95174ebcd","main_trial_0","0473.jpg",6,"1"
"1703","6669a1caf3f192a95174ebcd","main_trial_0","0925.jpg",7,"0"
"1704","6669a1caf3f192a95174ebcd","main_trial_0","0136.jpg",8,"0"
"1705","6669a1caf3f192a95174ebcd","main_trial_0","1068.jpg",9,"0"
"1706","6669a1caf3f192a95174ebcd","main_trial_0","0639.jpg",10,"1"
