"","participant_id","exp_stage","image","position","response"
"8417","6019e00ed94edf15326f30f3","main_trial_3","0341.jpg",9,"0"
"8418","6019e00ed94edf15326f30f3","main_trial_3","0172.jpg",10,"1"
"8419","6019e00ed94edf15326f30f3","main_trial_3","0174.jpg",11,"0"
"8420","6019e00ed94edf15326f30f3","main_trial_3","1059.jpg",12,"0"
"8421","6019e00ed94edf15326f30f3","main_trial_4","0790.jpg",1,"0"
"8422","6019e00ed94edf15326f30f3","main_trial_4","0104.jpg",2,"1"
"8423","6019e00ed94edf15326f30f3","main_trial_4","0098.jpg",3,"0"
"8424","6019e00ed94edf15326f30f3","main_trial_4","0696.jpg",4,"0"
"8425","6019e00ed94edf15326f30f3","main_trial_4","0135.jpg",5,"1"
"8426","6019e00ed94edf15326f30f3","main_trial_4","0410.jpg",6,"0"
"8427","6019e00ed94edf15326f30f3","main_trial_4","1051.jpg",7,"1"
"8428","6019e00ed94edf15326f30f3","main_trial_4","0648.jpg",8,"1"
"8429","6019e00ed94edf15326f30f3","main_trial_4","0563.jpg",9,"0"
"8430","6019e00ed94edf15326f30f3","main_trial_4","0088.jpg",10,"0"
"8431","6019e00ed94edf15326f30f3","main_trial_4","0634.jpg",11,"0"
"8432","6019e00ed94edf15326f30f3","main_trial_4","0107.jpg",12,"0"
"8433","6019e00ed94edf15326f30f3","main_trial_5","0209.jpg",1,"0"
"8434","6019e00ed94edf15326f30f3","main_trial_5","0629.jpg",2,"0"
"8435","6019e00ed94edf15326f30f3","main_trial_5","0179.jpg",3,"0"
"8436","6019e00ed94edf15326f30f3","main_trial_5","0420.jpg",4,"0"
"8437","6019e00ed94edf15326f30f3","main_trial_5","0389.jpg",5,"1"
"8438","6019e00ed94edf15326f30f3","main_trial_5","0197.jpg",6,"0"
"8439","6019e00ed94edf15326f30f3","main_trial_5","0956.jpg",7,"1"
"8440","6019e00ed94edf15326f30f3","main_trial_5","1040.jpg",8,"1"
"8441","6019e00ed94edf15326f30f3","main_trial_5","0615.jpg",9,"0"
"8442","6019e00ed94edf15326f30f3","main_trial_5","0772.jpg",10,"0"
"8443","6019e00ed94edf15326f30f3","main_trial_5","0456.jpg",11,"1"
"8444","6019e00ed94edf15326f30f3","main_trial_5","0558.jpg",12,"0"
"8445","6019e00ed94edf15326f30f3","main_trial_6","1072.jpg",1,"0"
"8446","6019e00ed94edf15326f30f3","main_trial_6","0846.jpg",2,"1"
"8447","6019e00ed94edf15326f30f3","main_trial_6","1015.jpg",3,"0"
"8448","6019e00ed94edf15326f30f3","main_trial_6","1044.jpg",4,"1"
"8449","6019e00ed94edf15326f30f3","main_trial_6","0258.jpg",5,"0"
"8450","6019e00ed94edf15326f30f3","main_trial_6","0808.jpg",6,"0"
"8451","6019e00ed94edf15326f30f3","main_trial_6","0510.jpg",7,"0"
"8452","6019e00ed94edf15326f30f3","main_trial_6","0630.jpg",8,"1"
"8453","6019e00ed94edf15326f30f3","main_trial_6","0411.jpg",9,"0"
"8454","6019e00ed94edf15326f30f3","main_trial_6","0392.jpg",10,"0"
"8455","6019e00ed94edf15326f30f3","main_trial_6","0988.jpg",11,"1"
"8456","6019e00ed94edf15326f30f3","main_trial_6","0049.jpg",12,"0"
"8457","6019e00ed94edf15326f30f3","main_trial_7","0126.jpg",1,"0"
"8458","6019e00ed94edf15326f30f3","main_trial_7","0508.jpg",2,"0"
"8459","6019e00ed94edf15326f30f3","main_trial_7","0971.jpg",3,"0"
"8460","6019e00ed94edf15326f30f3","main_trial_7","0211.jpg",4,"0"
"8461","6019e00ed94edf15326f30f3","main_trial_7","0400.jpg",5,"0"
"8462","6019e00ed94edf15326f30f3","main_trial_7","1070.jpg",6,"1"
"8463","6019e00ed94edf15326f30f3","main_trial_7","0152.jpg",7,"0"
"8464","6019e00ed94edf15326f30f3","main_trial_7","0724.jpg",8,"1"
"8465","6019e00ed94edf15326f30f3","main_trial_7","0922.jpg",9,"1"
"8466","6019e00ed94edf15326f30f3","main_trial_7","0707.jpg",10,"0"
"8467","6019e00ed94edf15326f30f3","main_trial_7","0001.jpg",11,"1"
"8468","6019e00ed94edf15326f30f3","main_trial_7","0860.jpg",12,"0"
"8469","6019e00ed94edf15326f30f3","main_trial_8","0468.jpg",1,"0"
"8470","6019e00ed94edf15326f30f3","main_trial_8","0515.jpg",2,"1"
"8471","6019e00ed94edf15326f30f3","main_trial_8","0939.jpg",3,"1"
"8472","6019e00ed94edf15326f30f3","main_trial_8","0961.jpg",4,"0"
"8473","6019e00ed94edf15326f30f3","main_trial_8","0094.jpg",5,"0"
"8474","6019e00ed94edf15326f30f3","main_trial_8","0741.jpg",6,"1"
"8475","6019e00ed94edf15326f30f3","main_trial_8","1009.jpg",7,"0"
"8476","6019e00ed94edf15326f30f3","main_trial_8","0819.jpg",8,"0"
"8477","6019e00ed94edf15326f30f3","main_trial_8","0178.jpg",9,"0"
"8478","6019e00ed94edf15326f30f3","main_trial_8","0619.jpg",10,"0"
"8479","6019e00ed94edf15326f30f3","main_trial_8","0699.jpg",11,"1"
"8480","6019e00ed94edf15326f30f3","main_trial_8","0303.jpg",12,"0"
"8481","66d469950c5528673c92f3f4","main_trial_0","1017.jpg",1,"1"
"8482","66d469950c5528673c92f3f4","main_trial_0","0932.jpg",2,"0"
"8483","66d469950c5528673c92f3f4","main_trial_0","0644.jpg",3,"0"
"8484","66d469950c5528673c92f3f4","main_trial_0","0124.jpg",4,"0"
"8485","66d469950c5528673c92f3f4","main_trial_0","0057.jpg",5,"0"
"8486","66d469950c5528673c92f3f4","main_trial_0","0289.jpg",6,"0"
"8487","66d469950c5528673c92f3f4","main_trial_0","0571.jpg",7,"0"
"8488","66d469950c5528673c92f3f4","main_trial_0","0886.jpg",9,"1"
"8489","66d469950c5528673c92f3f4","main_trial_0","0864.jpg",10,"0"
"8490","66d469950c5528673c92f3f4","main_trial_0","0730.jpg",11,"1"
"8491","66d469950c5528673c92f3f4","main_trial_0","0826.jpg",12,"1"
"8492","66d469950c5528673c92f3f4","main_trial_1","0872.jpg",1,"0"
"8493","66d469950c5528673c92f3f4","main_trial_1","0349.jpg",2,"0"
"8494","66d469950c5528673c92f3f4","main_trial_1","0576.jpg",3,"0"
"8495","66d469950c5528673c92f3f4","main_trial_1","0584.jpg",5,"1"
"8496","66d469950c5528673c92f3f4","main_trial_1","0253.jpg",6,"0"
"8497","66d469950c5528673c92f3f4","main_trial_1","0297.jpg",7,"1"
"8498","66d469950c5528673c92f3f4","main_trial_1","1057.jpg",8,"0"
"8499","66d469950c5528673c92f3f4","main_trial_1","0550.jpg",9,"1"
"8500","66d469950c5528673c92f3f4","main_trial_1","0567.jpg",10,"0"
"8501","66d469950c5528673c92f3f4","main_trial_1","0615.jpg",11,"1"
"8502","66d469950c5528673c92f3f4","main_trial_1","0070.jpg",12,"0"
"8503","66d469950c5528673c92f3f4","main_trial_2","0350.jpg",1,"1"
"8504","66d469950c5528673c92f3f4","main_trial_2","0844.jpg",2,"0"
"8505","66d469950c5528673c92f3f4","main_trial_2","1082.jpg",3,"1"
"8506","66d469950c5528673c92f3f4","main_trial_2","1085.jpg",4,"0"
"8507","66d469950c5528673c92f3f4","main_trial_2","0004.jpg",5,"0"
"8508","66d469950c5528673c92f3f4","main_trial_2","1022.jpg",6,"1"
"8509","66d469950c5528673c92f3f4","main_trial_2","0969.jpg",7,"0"
"8510","66d469950c5528673c92f3f4","main_trial_2","1093.jpg",8,"0"
"8511","66d469950c5528673c92f3f4","main_trial_2","0978.jpg",9,"1"
"8512","66d469950c5528673c92f3f4","main_trial_2","0201.jpg",10,"0"
"8513","66d469950c5528673c92f3f4","main_trial_2","1004.jpg",11,"0"
"8514","66d469950c5528673c92f3f4","main_trial_2","0091.jpg",12,"0"
"8515","66d469950c5528673c92f3f4","main_trial_3","0130.jpg",1,"0"
"8516","66d469950c5528673c92f3f4","main_trial_3","0434.jpg",2,"1"
"8517","66d469950c5528673c92f3f4","main_trial_3","0621.jpg",3,"0"
"8518","66d469950c5528673c92f3f4","main_trial_3","0023.jpg",4,"0"
"8519","66d469950c5528673c92f3f4","main_trial_3","0132.jpg",5,"1"
"8520","66d469950c5528673c92f3f4","main_trial_3","0876.jpg",6,"0"
"8521","66d469950c5528673c92f3f4","main_trial_3","0593.jpg",7,"0"
"8522","66d469950c5528673c92f3f4","main_trial_3","0464.jpg",8,"1"
"8523","66d469950c5528673c92f3f4","main_trial_3","0788.jpg",9,"0"
"8524","66d469950c5528673c92f3f4","main_trial_3","0952.jpg",10,"1"
"8525","66d469950c5528673c92f3f4","main_trial_3","0444.jpg",11,"0"
"8526","66d469950c5528673c92f3f4","main_trial_3","0494.jpg",12,"0"
"8527","66d469950c5528673c92f3f4","main_trial_4","0658.jpg",1,"0"
"8528","66d469950c5528673c92f3f4","main_trial_4","0721.jpg",2,"1"
"8529","66d469950c5528673c92f3f4","main_trial_4","0125.jpg",3,"0"
"8530","66d469950c5528673c92f3f4","main_trial_4","1086.jpg",4,"1"
"8531","66d469950c5528673c92f3f4","main_trial_4","0669.jpg",5,"0"
"8532","66d469950c5528673c92f3f4","main_trial_4","0086.jpg",6,"0"
"8533","66d469950c5528673c92f3f4","main_trial_4","0399.jpg",7,"0"
"8534","66d469950c5528673c92f3f4","main_trial_4","1078.jpg",8,"0"
"8535","66d469950c5528673c92f3f4","main_trial_4","0821.jpg",9,"0"
"8536","66d469950c5528673c92f3f4","main_trial_4","0415.jpg",10,"1"
"8537","66d469950c5528673c92f3f4","main_trial_4","0479.jpg",11,"1"
"8538","66d469950c5528673c92f3f4","main_trial_4","0063.jpg",12,"0"
"8539","66d469950c5528673c92f3f4","main_trial_5","0244.jpg",1,"1"
"8540","66d469950c5528673c92f3f4","main_trial_5","0710.jpg",2,"0"
"8541","66d469950c5528673c92f3f4","main_trial_5","0175.jpg",3,"0"
"8542","66d469950c5528673c92f3f4","main_trial_5","1076.jpg",4,"1"
"8543","66d469950c5528673c92f3f4","main_trial_5","0236.jpg",5,"1"
"8544","66d469950c5528673c92f3f4","main_trial_5","0429.jpg",6,"0"
"8545","66d469950c5528673c92f3f4","main_trial_5","0920.jpg",7,"0"
"8546","66d469950c5528673c92f3f4","main_trial_5","0865.jpg",8,"0"
"8547","66d469950c5528673c92f3f4","main_trial_5","0541.jpg",9,"0"
"8548","66d469950c5528673c92f3f4","main_trial_5","0698.jpg",10,"0"
"8549","66d469950c5528673c92f3f4","main_trial_5","0154.jpg",11,"0"
"8550","66d469950c5528673c92f3f4","main_trial_5","0286.jpg",12,"1"
"8551","66d469950c5528673c92f3f4","main_trial_6","0513.jpg",1,"0"
"8552","66d469950c5528673c92f3f4","main_trial_6","0456.jpg",2,"1"
"8553","66d469950c5528673c92f3f4","main_trial_6","0022.jpg",3,"1"
"8554","66d469950c5528673c92f3f4","main_trial_6","0151.jpg",4,"0"
"8555","66d469950c5528673c92f3f4","main_trial_6","0420.jpg",5,"0"
"8556","66d469950c5528673c92f3f4","main_trial_6","0447.jpg",6,"0"
"8557","66d469950c5528673c92f3f4","main_trial_6","0981.jpg",7,"0"
"8558","66d469950c5528673c92f3f4","main_trial_6","0608.jpg",8,"0"
"8559","66d469950c5528673c92f3f4","main_trial_6","0994.jpg",9,"0"
"8560","66d469950c5528673c92f3f4","main_trial_6","0543.jpg",10,"0"
"8561","66d469950c5528673c92f3f4","main_trial_6","0381.jpg",11,"1"
"8562","66d469950c5528673c92f3f4","main_trial_6","0448.jpg",12,"1"
"8563","66d469950c5528673c92f3f4","main_trial_7","0368.jpg",1,"1"
"8564","66d469950c5528673c92f3f4","main_trial_7","0574.jpg",2,"1"
"8565","66d469950c5528673c92f3f4","main_trial_7","0777.jpg",3,"1"
"8566","66d469950c5528673c92f3f4","main_trial_7","0376.jpg",4,"0"
"8567","66d469950c5528673c92f3f4","main_trial_7","0988.jpg",5,"1"
"8568","66d469950c5528673c92f3f4","main_trial_7","0308.jpg",6,"0"
"8569","66d469950c5528673c92f3f4","main_trial_7","0523.jpg",7,"0"
"8570","66d469950c5528673c92f3f4","main_trial_7","0598.jpg",8,"0"
"8571","66d469950c5528673c92f3f4","main_trial_7","0906.jpg",9,"0"
"8572","66d469950c5528673c92f3f4","main_trial_7","0890.jpg",10,"0"
"8573","66d469950c5528673c92f3f4","main_trial_7","1088.jpg",11,"0"
"8574","66d469950c5528673c92f3f4","main_trial_7","0025.jpg",12,"0"
"8575","66d469950c5528673c92f3f4","main_trial_8","1070.jpg",1,"1"
"8576","66d469950c5528673c92f3f4","main_trial_8","0714.jpg",2,"1"
"8577","66d469950c5528673c92f3f4","main_trial_8","0552.jpg",3,"0"
"8578","66d469950c5528673c92f3f4","main_trial_8","0929.jpg",4,"0"
"8579","66d469950c5528673c92f3f4","main_trial_8","0538.jpg",5,"1"
"8580","66d469950c5528673c92f3f4","main_trial_8","0792.jpg",6,"0"
"8581","66d469950c5528673c92f3f4","main_trial_8","0304.jpg",7,"0"
"8582","66d469950c5528673c92f3f4","main_trial_8","0367.jpg",8,"0"
"8583","66d469950c5528673c92f3f4","main_trial_8","0331.jpg",9,"0"
"8584","66d469950c5528673c92f3f4","main_trial_8","0951.jpg",10,"0"
"8585","66d469950c5528673c92f3f4","main_trial_8","0684.jpg",11,"1"
"8586","66d469950c5528673c92f3f4","main_trial_8","0375.jpg",12,"0"
"8587","59603d41604aac0001210da1","main_trial_0","0961.jpg",1,"0"
"8588","59603d41604aac0001210da1","main_trial_0","1030.jpg",2,"0"
"8589","59603d41604aac0001210da1","main_trial_0","0968.jpg",3,"1"
"8590","59603d41604aac0001210da1","main_trial_0","0910.jpg",4,"0"
"8591","59603d41604aac0001210da1","main_trial_0","0555.jpg",5,"1"
"8592","59603d41604aac0001210da1","main_trial_0","0574.jpg",6,"0"
"8593","59603d41604aac0001210da1","main_trial_0","0955.jpg",7,"0"
"8594","59603d41604aac0001210da1","main_trial_0","0295.jpg",8,"0"
"8595","59603d41604aac0001210da1","main_trial_0","0388.jpg",9,"1"
"8596","59603d41604aac0001210da1","main_trial_0","1047.jpg",10,"0"
"8597","59603d41604aac0001210da1","main_trial_0","0724.jpg",11,"1"
"8598","59603d41604aac0001210da1","main_trial_0","0527.jpg",12,"0"
"8599","59603d41604aac0001210da1","main_trial_1","0893.jpg",1,"1"
"8600","59603d41604aac0001210da1","main_trial_1","0505.jpg",2,"0"
"8601","59603d41604aac0001210da1","main_trial_1","1061.jpg",3,"0"
"8602","59603d41604aac0001210da1","main_trial_1","1066.jpg",4,"1"
"8603","59603d41604aac0001210da1","main_trial_1","0518.jpg",5,"0"
"8604","59603d41604aac0001210da1","main_trial_1","0032.jpg",6,"0"
"8605","59603d41604aac0001210da1","main_trial_1","0646.jpg",7,"1"
"8606","59603d41604aac0001210da1","main_trial_1","0493.jpg",8,"0"
"8607","59603d41604aac0001210da1","main_trial_1","0329.jpg",9,"0"
"8608","59603d41604aac0001210da1","main_trial_1","0566.jpg",10,"0"
"8609","59603d41604aac0001210da1","main_trial_1","0348.jpg",11,"0"
"8610","59603d41604aac0001210da1","main_trial_1","0498.jpg",12,"1"
"8611","59603d41604aac0001210da1","main_trial_2","0380.jpg",1,"1"
"8612","59603d41604aac0001210da1","main_trial_2","0060.jpg",3,"1"
"8613","59603d41604aac0001210da1","main_trial_2","0367.jpg",4,"0"
"8614","59603d41604aac0001210da1","main_trial_2","0111.jpg",5,"0"
"8615","59603d41604aac0001210da1","main_trial_2","0702.jpg",6,"1"
"8616","59603d41604aac0001210da1","main_trial_2","0463.jpg",7,"1"
"8617","59603d41604aac0001210da1","main_trial_2","0859.jpg",8,"0"
"8618","59603d41604aac0001210da1","main_trial_2","0685.jpg",9,"0"
"8619","59603d41604aac0001210da1","main_trial_2","1052.jpg",10,"0"
"8620","59603d41604aac0001210da1","main_trial_2","0077.jpg",11,"0"
"8621","59603d41604aac0001210da1","main_trial_2","0126.jpg",12,"0"
"8622","59603d41604aac0001210da1","main_trial_3","0678.jpg",1,"1"
"8623","59603d41604aac0001210da1","main_trial_3","0363.jpg",3,"0"
"8624","59603d41604aac0001210da1","main_trial_3","0643.jpg",4,"0"
"8625","59603d41604aac0001210da1","main_trial_3","0789.jpg",5,"1"
"8626","59603d41604aac0001210da1","main_trial_3","0105.jpg",6,"0"
"8627","59603d41604aac0001210da1","main_trial_3","0683.jpg",7,"1"
"8628","59603d41604aac0001210da1","main_trial_3","1006.jpg",8,"1"
"8629","59603d41604aac0001210da1","main_trial_3","0108.jpg",9,"0"
"8630","59603d41604aac0001210da1","main_trial_3","0145.jpg",10,"0"
"8631","59603d41604aac0001210da1","main_trial_3","0824.jpg",11,"0"
"8632","59603d41604aac0001210da1","main_trial_3","0924.jpg",12,"0"
"8633","59603d41604aac0001210da1","main_trial_4","1035.jpg",1,"0"
"8634","59603d41604aac0001210da1","main_trial_4","0943.jpg",2,"0"
"8635","59603d41604aac0001210da1","main_trial_4","1002.jpg",3,"0"
"8636","59603d41604aac0001210da1","main_trial_4","0613.jpg",4,"1"
"8637","59603d41604aac0001210da1","main_trial_4","0377.jpg",5,"0"
"8638","59603d41604aac0001210da1","main_trial_4","1098.jpg",6,"0"
"8639","59603d41604aac0001210da1","main_trial_4","0714.jpg",7,"1"
"8640","59603d41604aac0001210da1","main_trial_4","0570.jpg",8,"0"
"8641","59603d41604aac0001210da1","main_trial_4","0718.jpg",9,"0"
"8642","59603d41604aac0001210da1","main_trial_4","0866.jpg",10,"1"
"8643","59603d41604aac0001210da1","main_trial_4","0680.jpg",11,"1"
"8644","59603d41604aac0001210da1","main_trial_4","0801.jpg",12,"0"
"8645","59603d41604aac0001210da1","main_trial_5","0525.jpg",1,"0"
"8646","59603d41604aac0001210da1","main_trial_5","0790.jpg",2,"0"
"8647","59603d41604aac0001210da1","main_trial_5","0710.jpg",3,"1"
"8648","59603d41604aac0001210da1","main_trial_5","0483.jpg",4,"0"
"8649","59603d41604aac0001210da1","main_trial_5","0904.jpg",5,"1"
"8650","59603d41604aac0001210da1","main_trial_5","0944.jpg",6,"0"
"8651","59603d41604aac0001210da1","main_trial_5","0376.jpg",7,"0"
"8652","59603d41604aac0001210da1","main_trial_5","0179.jpg",8,"0"
"8653","59603d41604aac0001210da1","main_trial_5","0262.jpg",9,"1"
"8654","59603d41604aac0001210da1","main_trial_5","0740.jpg",10,"1"
"8655","59603d41604aac0001210da1","main_trial_5","0318.jpg",11,"0"
"8656","59603d41604aac0001210da1","main_trial_5","0368.jpg",12,"0"
"8657","59603d41604aac0001210da1","main_trial_6","0686.jpg",1,"1"
"8658","59603d41604aac0001210da1","main_trial_6","1076.jpg",2,"1"
"8659","59603d41604aac0001210da1","main_trial_6","0247.jpg",3,"1"
"8660","59603d41604aac0001210da1","main_trial_6","0534.jpg",4,"0"
"8661","59603d41604aac0001210da1","main_trial_6","1088.jpg",5,"0"
"8662","59603d41604aac0001210da1","main_trial_6","0327.jpg",6,"0"
"8663","59603d41604aac0001210da1","main_trial_6","0414.jpg",7,"0"
"8664","59603d41604aac0001210da1","main_trial_6","0684.jpg",8,"0"
"8665","59603d41604aac0001210da1","main_trial_6","0142.jpg",9,"0"
"8666","59603d41604aac0001210da1","main_trial_6","0647.jpg",10,"0"
"8667","59603d41604aac0001210da1","main_trial_6","0782.jpg",11,"0"
"8668","59603d41604aac0001210da1","main_trial_6","0610.jpg",12,"1"
"8669","59603d41604aac0001210da1","main_trial_7","0336.jpg",1,"0"
"8670","59603d41604aac0001210da1","main_trial_7","0081.jpg",2,"0"
"8671","59603d41604aac0001210da1","main_trial_7","0323.jpg",3,"1"
"8672","59603d41604aac0001210da1","main_trial_7","0455.jpg",4,"1"
"8673","59603d41604aac0001210da1","main_trial_7","0171.jpg",5,"0"
"8674","59603d41604aac0001210da1","main_trial_7","0037.jpg",6,"0"
"8675","59603d41604aac0001210da1","main_trial_7","0797.jpg",7,"1"
"8676","59603d41604aac0001210da1","main_trial_7","0871.jpg",8,"0"
"8677","59603d41604aac0001210da1","main_trial_7","0264.jpg",9,"1"
"8678","59603d41604aac0001210da1","main_trial_7","0008.jpg",10,"0"
"8679","59603d41604aac0001210da1","main_trial_7","0282.jpg",11,"0"
"8680","59603d41604aac0001210da1","main_trial_7","0233.jpg",12,"0"
"8681","59603d41604aac0001210da1","main_trial_8","0705.jpg",1,"0"
"8682","59603d41604aac0001210da1","main_trial_8","1021.jpg",2,"1"
"8683","59603d41604aac0001210da1","main_trial_8","0270.jpg",3,"0"
"8684","59603d41604aac0001210da1","main_trial_8","0575.jpg",4,"1"
"8685","59603d41604aac0001210da1","main_trial_8","0618.jpg",5,"1"
"8686","59603d41604aac0001210da1","main_trial_8","0162.jpg",6,"0"
"8687","59603d41604aac0001210da1","main_trial_8","1102.jpg",7,"1"
"8688","59603d41604aac0001210da1","main_trial_8","0915.jpg",8,"0"
"8689","59603d41604aac0001210da1","main_trial_8","0641.jpg",9,"0"
"8690","59603d41604aac0001210da1","main_trial_8","0739.jpg",10,"0"
"8691","59603d41604aac0001210da1","main_trial_8","0992.jpg",11,"0"
"8692","59603d41604aac0001210da1","main_trial_8","0096.jpg",12,"0"
"8693","5cbe00898f939c0017c0b9d8","main_trial_0","0969.jpg",1,"1"
"8694","5cbe00898f939c0017c0b9d8","main_trial_0","0664.jpg",2,"0"
"8695","5cbe00898f939c0017c0b9d8","main_trial_0","0568.jpg",3,"1"
"8696","5cbe00898f939c0017c0b9d8","main_trial_0","0674.jpg",4,"0"
"8697","5cbe00898f939c0017c0b9d8","main_trial_0","0020.jpg",5,"0"
"8698","5cbe00898f939c0017c0b9d8","main_trial_0","0723.jpg",6,"0"
"8699","5cbe00898f939c0017c0b9d8","main_trial_0","0841.jpg",7,"0"
"8700","5cbe00898f939c0017c0b9d8","main_trial_0","0032.jpg",8,"1"
"8701","5cbe00898f939c0017c0b9d8","main_trial_0","0566.jpg",9,"0"
"8702","5cbe00898f939c0017c0b9d8","main_trial_0","0360.jpg",10,"1"
"8703","5cbe00898f939c0017c0b9d8","main_trial_0","0628.jpg",12,"0"
"8704","5cbe00898f939c0017c0b9d8","main_trial_1","0127.jpg",1,"0"
"8705","5cbe00898f939c0017c0b9d8","main_trial_1","0778.jpg",2,"0"
"8706","5cbe00898f939c0017c0b9d8","main_trial_1","0732.jpg",3,"0"
"8707","5cbe00898f939c0017c0b9d8","main_trial_1","0995.jpg",4,"0"
"8708","5cbe00898f939c0017c0b9d8","main_trial_1","0734.jpg",6,"1"
"8709","5cbe00898f939c0017c0b9d8","main_trial_1","0631.jpg",7,"1"
"8710","5cbe00898f939c0017c0b9d8","main_trial_1","0089.jpg",8,"1"
"8711","5cbe00898f939c0017c0b9d8","main_trial_1","0260.jpg",9,"1"
"8712","5cbe00898f939c0017c0b9d8","main_trial_1","0129.jpg",10,"0"
"8713","5cbe00898f939c0017c0b9d8","main_trial_1","0735.jpg",11,"0"
"8714","5cbe00898f939c0017c0b9d8","main_trial_1","0520.jpg",12,"0"
"8715","5cbe00898f939c0017c0b9d8","main_trial_2","0871.jpg",1,"1"
"8716","5cbe00898f939c0017c0b9d8","main_trial_2","0025.jpg",2,"0"
"8717","5cbe00898f939c0017c0b9d8","main_trial_2","0475.jpg",3,"0"
"8718","5cbe00898f939c0017c0b9d8","main_trial_2","1063.jpg",4,"0"
"8719","5cbe00898f939c0017c0b9d8","main_trial_2","0135.jpg",5,"0"
"8720","5cbe00898f939c0017c0b9d8","main_trial_2","0653.jpg",6,"1"
"8721","5cbe00898f939c0017c0b9d8","main_trial_2","0903.jpg",7,"0"
"8722","5cbe00898f939c0017c0b9d8","main_trial_2","0678.jpg",8,"0"
"8723","5cbe00898f939c0017c0b9d8","main_trial_2","0502.jpg",9,"1"
"8724","5cbe00898f939c0017c0b9d8","main_trial_2","0533.jpg",10,"0"
"8725","5cbe00898f939c0017c0b9d8","main_trial_2","0809.jpg",11,"1"
"8726","5cbe00898f939c0017c0b9d8","main_trial_2","0211.jpg",12,"0"
"8727","5cbe00898f939c0017c0b9d8","main_trial_3","0593.jpg",1,"0"
"8728","5cbe00898f939c0017c0b9d8","main_trial_3","0937.jpg",2,"1"
"8729","5cbe00898f939c0017c0b9d8","main_trial_3","0265.jpg",3,"0"
"8730","5cbe00898f939c0017c0b9d8","main_trial_3","0358.jpg",4,"1"
"8731","5cbe00898f939c0017c0b9d8","main_trial_3","1085.jpg",5,"0"
"8732","5cbe00898f939c0017c0b9d8","main_trial_3","0685.jpg",6,"0"
"8733","5cbe00898f939c0017c0b9d8","main_trial_3","0081.jpg",7,"0"
"8734","5cbe00898f939c0017c0b9d8","main_trial_3","0072.jpg",8,"0"
"8735","5cbe00898f939c0017c0b9d8","main_trial_3","0024.jpg",9,"0"
"8736","5cbe00898f939c0017c0b9d8","main_trial_3","0460.jpg",10,"1"
"8737","5cbe00898f939c0017c0b9d8","main_trial_3","0224.jpg",11,"0"
"8738","5cbe00898f939c0017c0b9d8","main_trial_3","0461.jpg",12,"1"
"8739","5cbe00898f939c0017c0b9d8","main_trial_4","0412.jpg",1,"1"
"8740","5cbe00898f939c0017c0b9d8","main_trial_4","0660.jpg",2,"0"
"8741","5cbe00898f939c0017c0b9d8","main_trial_4","0757.jpg",3,"0"
"8742","5cbe00898f939c0017c0b9d8","main_trial_4","0031.jpg",4,"0"
"8743","5cbe00898f939c0017c0b9d8","main_trial_4","1035.jpg",5,"0"
"8744","5cbe00898f939c0017c0b9d8","main_trial_4","0391.jpg",6,"0"
"8745","5cbe00898f939c0017c0b9d8","main_trial_4","0215.jpg",7,"0"
"8746","5cbe00898f939c0017c0b9d8","main_trial_4","0468.jpg",8,"1"
"8747","5cbe00898f939c0017c0b9d8","main_trial_4","0011.jpg",9,"0"
"8748","5cbe00898f939c0017c0b9d8","main_trial_4","0310.jpg",10,"0"
"8749","5cbe00898f939c0017c0b9d8","main_trial_4","0763.jpg",11,"1"
"8750","5cbe00898f939c0017c0b9d8","main_trial_4","0710.jpg",12,"1"
"8751","5cbe00898f939c0017c0b9d8","main_trial_5","0619.jpg",1,"1"
"8752","5cbe00898f939c0017c0b9d8","main_trial_5","0818.jpg",2,"1"
"8753","5cbe00898f939c0017c0b9d8","main_trial_5","0667.jpg",3,"0"
"8754","5cbe00898f939c0017c0b9d8","main_trial_5","0134.jpg",4,"0"
"8755","5cbe00898f939c0017c0b9d8","main_trial_5","0497.jpg",5,"0"
"8756","5cbe00898f939c0017c0b9d8","main_trial_5","0700.jpg",6,"0"
"8757","5cbe00898f939c0017c0b9d8","main_trial_5","0856.jpg",7,"0"
"8758","5cbe00898f939c0017c0b9d8","main_trial_5","0131.jpg",8,"0"
"8759","5cbe00898f939c0017c0b9d8","main_trial_5","0503.jpg",9,"0"
"8760","5cbe00898f939c0017c0b9d8","main_trial_5","0655.jpg",10,"1"
"8761","5cbe00898f939c0017c0b9d8","main_trial_5","0896.jpg",11,"1"
"8762","5cbe00898f939c0017c0b9d8","main_trial_5","0812.jpg",12,"0"
"8763","5cbe00898f939c0017c0b9d8","main_trial_6","0306.jpg",1,"0"
"8764","5cbe00898f939c0017c0b9d8","main_trial_6","0193.jpg",2,"0"
"8765","5cbe00898f939c0017c0b9d8","main_trial_6","0067.jpg",3,"0"
"8766","5cbe00898f939c0017c0b9d8","main_trial_6","0218.jpg",4,"0"
"8767","5cbe00898f939c0017c0b9d8","main_trial_6","0961.jpg",5,"0"
"8768","5cbe00898f939c0017c0b9d8","main_trial_6","1052.jpg",6,"0"
"8769","5cbe00898f939c0017c0b9d8","main_trial_6","0050.jpg",7,"0"
"8770","5cbe00898f939c0017c0b9d8","main_trial_6","0453.jpg",8,"1"
"8771","5cbe00898f939c0017c0b9d8","main_trial_6","0801.jpg",9,"0"
"8772","5cbe00898f939c0017c0b9d8","main_trial_6","0363.jpg",10,"1"
