"","start_date","end_data","status","ip_address","progress","duration_secs","finished","recorded_date","location_lat","location_long","distribution_channel","language","browser","version","operating_system","resolution","ID","age","gender","ethnicity","browser_check","image_rating_results"
"63","2024-07-16 08:54:55","2024-07-16 09:03:24","0","99.139.174.95","100","509","1","2024-07-16 09:03:25","42.951","-87.9437","anonymous","EN","Chrome","126.0.0.0","Windows NT 10.0","1920x1080","664bae9ae5900c0b842196f2","45","1","2","pass","exp_stage image11 image12 image13 image14 image21 image22 image23 image24 image31 image32 image33 image34 click trash attn attn_fail rt;main_trial_0 0794.jpg 0047.jpg 0565.jpg 0256.jpg 0195.jpg 1089.jpg 0468.jpg 0763.jpg 0323.jpg 0005.jpg 0404.jpg 0120.jpg 101000110000 000000000000 0 0 15150;main_trial_1 1055.jpg 0696.jpg 0753.jpg 0006.jpg 1054.jpg 0991.jpg 0580.jpg 0021.jpg 0728.jpg 0947.jpg 0551.jpg 0414.jpg 001010100100 000000000000 0 0 13483;main_trial_2 0826.jpg 0229.jpg 0253.jpg 1073.jpg 0844.jpg 0570.jpg 0850.jpg attn21.jpg 1087.jpg 0135.jpg 1068.jpg 1039.jpg 100111000000 000000010000 1 0 17123;main_trial_3 0476.jpg 0899.jpg 0508.jpg 1057.jpg 0086.jpg 1060.jpg 0064.jpg 0090.jpg 0666.jpg 0739.jpg 0073.jpg 0214.jpg 001001001100 000000000000 0 0 9592;main_trial_4 0778.jpg 0881.jpg 0928.jpg 0321.jpg 0719.jpg 0765.jpg 0449.jpg 0433.jpg 0452.jpg 0768.jpg 0082.jpg 0382.jpg 011110000000 000000000000 0 0 12763;main_trial_5 0067.jpg 0029.jpg 0913.jpg 0905.jpg 0239.jpg 0178.jpg 0712.jpg 0820.jpg 0548.jpg 0341.jpg 0813.jpg 0438.jpg 001000100110 000000000000 0 0 18012;main_trial_6 0101.jpg 0519.jpg 0306.jpg 0989.jpg 0418.jpg 0458.jpg 0646.jpg 0655.jpg 0327.jpg 0868.jpg 0450.jpg 0133.jpg 001100110000 000000000000 0 0 12439;main_trial_7 0099.jpg attn31.jpg 0019.jpg 0838.jpg 0432.jpg 0339.jpg 0639.jpg 0193.jpg 0663.jpg 0154.jpg 0858.jpg 0993.jpg 000101001001 010000000000 1 0 11258;main_trial_8 0628.jpg 0176.jpg 0033.jpg 0685.jpg 0824.jpg 1005.jpg 0050.jpg 0678.jpg 0166.jpg 0619.jpg 0582.jpg 0369.jpg 000011010100 000000000000 0 0 18477;"
"64","2024-07-16 08:58:11","2024-07-16 09:04:18","0","173.59.114.161","100","367","1","2024-07-16 09:04:19","40.0417","-75.021","anonymous","EN","Chrome","126.0.0.0","Windows NT 10.0","1536x864","5aa2dcf36219a30001f57b7e","45","1","2","pass","exp_stage image11 image12 image13 image14 image21 image22 image23 image24 image31 image32 image33 image34 click trash attn attn_fail rt;main_trial_0 0660.jpg 0610.jpg 0312.jpg 0571.jpg 0509.jpg 0706.jpg 1054.jpg 0256.jpg 0320.jpg 0057.jpg 0601.jpg 0572.jpg 000110010001 000000000000 0 0 13103;main_trial_1 0592.jpg 1057.jpg 0775.jpg 1011.jpg 0673.jpg 0802.jpg 1024.jpg 0669.jpg 0698.jpg 0782.jpg 0631.jpg 0672.jpg 100010010001 000000000000 0 0 13669;main_trial_2 0829.jpg 0776.jpg 0908.jpg 0097.jpg 0808.jpg 0700.jpg 0153.jpg 1014.jpg 0031.jpg 0555.jpg 0725.jpg 0038.jpg 000011010100 000000000000 0 0 10587;main_trial_3 0172.jpg 0314.jpg 0291.jpg 0344.jpg 0121.jpg 0161.jpg 0857.jpg attn31.jpg 0615.jpg 0853.jpg 0718.jpg 0613.jpg 010100101000 000000010000 1 0 11863;main_trial_4 0566.jpg 0459.jpg 0439.jpg 1097.jpg 0820.jpg 0596.jpg 0332.jpg 0625.jpg 0052.jpg 0794.jpg 1095.jpg 0935.jpg 010001100100 000000000000 0 0 10906;main_trial_5 0181.jpg 0272.jpg 0621.jpg 0146.jpg 0677.jpg 0687.jpg 0964.jpg 0321.jpg 0297.jpg 0150.jpg 0475.jpg 0115.jpg 011000011000 000000000000 0 0 10240;main_trial_6 0182.jpg 0632.jpg 0988.jpg 0041.jpg 0766.jpg 0290.jpg 0270.jpg 0326.jpg 0338.jpg 0138.jpg 0347.jpg 0422.jpg 001011000001 000000000000 0 0 11194;main_trial_7 0129.jpg 0359.jpg 1040.jpg 0845.jpg 1046.jpg 0076.jpg 0325.jpg 0382.jpg attn30.jpg 0352.jpg 0919.jpg 0910.jpg 010110010000 000000001000 1 0 10569;main_trial_8 0931.jpg 0025.jpg 0574.jpg 0587.jpg 1026.jpg 0481.jpg 0915.jpg 0768.jpg 0017.jpg 0579.jpg 0646.jpg 0098.jpg 100010000110 000000000000 0 0 7955;"
"65","2024-07-16 09:00:10","2024-07-16 09:04:51","0","76.11.167.188","100","281","1","2024-07-16 09:04:52","39.3595","-85.9725","anonymous","EN","Chrome","126.0.0.0","Macintosh","1440x900","631b8852e29b89b2a4a7fae9","26","1","2","pass","exp_stage image11 image12 image13 image14 image21 image22 image23 image24 image31 image32 image33 image34 click trash attn attn_fail rt;main_trial_0 0082.jpg 0780.jpg 0454.jpg 0227.jpg 0924.jpg 0658.jpg 0349.jpg 0238.jpg 0402.jpg 0726.jpg 0027.jpg 0596.jpg 010001001001 000000000000 0 0 7851;main_trial_1 0666.jpg 0941.jpg 0687.jpg 1077.jpg 0368.jpg 0472.jpg 0918.jpg 0891.jpg 1055.jpg 0908.jpg 0798.jpg 0963.jpg 010110100000 000000000000 0 0 9479;main_trial_2 1030.jpg 0767.jpg 0623.jpg 0896.jpg 1025.jpg 0740.jpg 0111.jpg 0881.jpg 0259.jpg 0834.jpg 0999.jpg 0600.jpg 100011010000 000000000000 0 0 7131;main_trial_3 0621.jpg 0052.jpg 0802.jpg 1015.jpg 0197.jpg 0132.jpg 0667.jpg 0320.jpg 0556.jpg 0643.jpg 0331.jpg 0458.jpg 100000101100 000000000000 0 0 10680;main_trial_4 0991.jpg 1035.jpg attn22.jpg 0536.jpg 0528.jpg 0015.jpg 0615.jpg 0577.jpg 0889.jpg 0235.jpg 0510.jpg 0268.jpg 010100110000 001000000000 1 0 8031;main_trial_5 0520.jpg 0376.jpg 0057.jpg 0257.jpg 0152.jpg 1037.jpg 0799.jpg 0695.jpg 0781.jpg 1052.jpg 0397.jpg 1032.jpg 000100100101 000000000000 0 0 10965;main_trial_6 0877.jpg 0367.jpg 0221.jpg 0425.jpg 0171.jpg 0153.jpg attn21.jpg 0476.jpg 0652.jpg 0796.jpg 0936.jpg 0629.jpg 100000001110 000000100000 1 0 7497;main_trial_7 1073.jpg 0411.jpg 0140.jpg 0019.jpg 1058.jpg 0783.jpg 0738.jpg 0526.jpg 0736.jpg 0714.jpg 0741.jpg 0955.jpg 100010011000 000000000000 0 0 5881;main_trial_8 0669.jpg 0964.jpg 0949.jpg 1080.jpg 1028.jpg 1070.jpg 0125.jpg 0847.jpg 0800.jpg 0566.jpg 0711.jpg 0914.jpg 100110001000 000000000000 0 0 7116;"
"66","2024-07-16 08:57:59","2024-07-16 09:05:01","0","66.31.33.100","100","421","1","2024-07-16 09:05:01","42.1033","-71.1772","anonymous","EN","Chrome","126.0.0.0","Macintosh","1440x900","65366fac14a02ad857b2b94e","36","1","2","pass","exp_stage image11 image12 image13 image14 image21 image22 image23 image24 image31 image32 image33 image34 click trash attn attn_fail rt;main_trial_0 0788.jpg 0498.jpg 1058.jpg 1012.jpg 0188.jpg 0473.jpg 0877.jpg 0470.jpg 1027.jpg 0415.jpg 0011.jpg 0953.jpg 011001000100 000000000000 0 0 13493;main_trial_1 0736.jpg 0384.jpg 0941.jpg 0157.jpg 0134.jpg 0124.jpg 0900.jpg 0698.jpg 0522.jpg 0217.jpg 0997.jpg 0641.jpg 001000100011 000000000000 0 0 23612;main_trial_2 0676.jpg 0977.jpg 0958.jpg attn43.jpg 0573.jpg 0162.jpg 0231.jpg 0487.jpg 0738.jpg 0461.jpg 1042.jpg 0329.jpg 001010000011 000100000000 1 0 15758;main_trial_3 0908.jpg 0159.jpg 1088.jpg 0466.jpg 0754.jpg 0150.jpg 0429.jpg 0873.jpg 0614.jpg 0653.jpg 0152.jpg 0448.jpg 000000101101 000000000000 0 0 18575;main_trial_4 1017.jpg 0926.jpg 0061.jpg 0495.jpg 0947.jpg 0047.jpg 0938.jpg 1023.jpg 0948.jpg 0246.jpg 0638.jpg 1044.jpg 110100000001 000000000000 0 0 9995;main_trial_5 0591.jpg 0525.jpg 0153.jpg 0432.jpg 0593.jpg 0054.jpg 0040.jpg 0075.jpg 0055.jpg 0007.jpg 0200.jpg 0600.jpg 100010100100 000000000000 0 0 26685;main_trial_6 0377.jpg 0892.jpg 0517.jpg 0241.jpg 1043.jpg 0494.jpg 0957.jpg 0673.jpg 0236.jpg 1005.jpg 0212.jpg 0863.jpg 001000110100 000000000000 0 0 11163;main_trial_7 0428.jpg 1018.jpg 0272.jpg 0862.jpg 0795.jpg 0105.jpg 0019.jpg 0820.jpg 0046.jpg 0927.jpg attn45.jpg 0081.jpg 111100000000 000000000010 1 0 7096;main_trial_8 0163.jpg 0209.jpg 0571.jpg 0775.jpg 0832.jpg 0705.jpg 1004.jpg 0130.jpg 0284.jpg 0410.jpg 0196.jpg 0917.jpg 001001000101 000000000000 0 0 16102;"
"67","2024-07-16 08:54:53","2024-07-16 09:05:09","0","73.173.90.97","100","616","1","2024-07-16 09:05:10","39.4427","-77.5542","anonymous","EN","Chrome","126.0.0.0","Windows NT 10.0","1920x1080","66517f5fabe49e6139fa9d4c","32","1","2","pass","exp_stage image11 image12 image13 image14 image21 image22 image23 image24 image31 image32 image33 image34 click trash attn attn_fail rt;main_trial_0 0948.jpg 0442.jpg 0304.jpg 0881.jpg 0068.jpg 0018.jpg 0600.jpg 0363.jpg 0251.jpg 0257.jpg 0832.jpg 0533.jpg 000100011001 000000000000 0 0 16647;main_trial_1 0282.jpg 0403.jpg 0203.jpg 1101.jpg 0410.jpg 0355.jpg 0218.jpg 0038.jpg 0461.jpg 0399.jpg 0379.jpg 0045.jpg 110000001100 000000000000 0 0 16094;main_trial_2 0579.jpg 0418.jpg 0323.jpg 0234.jpg 0455.jpg 0611.jpg 1032.jpg 1054.jpg 1046.jpg 0354.jpg 0284.jpg 0654.jpg 110000001100 000000000000 0 0 18511;main_trial_3 attn44.jpg 0696.jpg 0361.jpg 0614.jpg 0800.jpg 0166.jpg 0207.jpg 0588.jpg 0735.jpg 0931.jpg 0425.jpg 1004.jpg 000110000110 100000000000 1 0 18582;main_trial_4 0113.jpg 0752.jpg 0073.jpg 0632.jpg 1072.jpg 1020.jpg 1000.jpg 0572.jpg 0747.jpg 0076.jpg 0046.jpg 0779.jpg 010011010000 000000000000 0 0 18463;main_trial_5 0036.jpg 0140.jpg 0072.jpg 0490.jpg 0221.jpg 0001.jpg 0883.jpg 0959.jpg 0500.jpg 0138.jpg 0095.jpg 0357.jpg 000100111000 000000000000 0 0 35206;main_trial_6 0494.jpg 0639.jpg 0764.jpg 0118.jpg 0731.jpg 0048.jpg 0498.jpg 0884.jpg 0475.jpg 0433.jpg 0387.jpg 0874.jpg 001010110000 000000000000 0 0 23790;main_trial_7 0467.jpg 0151.jpg 0213.jpg 0561.jpg 0384.jpg 0982.jpg 0983.jpg 0685.jpg 0220.jpg attn43.jpg 0889.jpg 0235.jpg 100001100010 000000000100 1 0 17766;main_trial_8 0723.jpg 0141.jpg 0535.jpg 0343.jpg 0893.jpg 0077.jpg 0335.jpg 1069.jpg 0914.jpg 1064.jpg 0438.jpg 0593.jpg 100110010000 000000000000 0 0 12454;"
"68","2024-07-16 08:58:48","2024-07-16 09:05:10","0","216.14.70.32","100","382","1","2024-07-16 09:05:11","32.4413","-81.7711","anonymous","EN","Chrome","126.0.0.0","Windows NT 10.0","1536x864","663a5c3dbd43282a77e68a89","37","2","2","pass","exp_stage image11 image12 image13 image14 image21 image22 image23 image24 image31 image32 image33 image34 click trash attn attn_fail rt;main_trial_0 0387.jpg 0323.jpg 0723.jpg 1041.jpg 1007.jpg 0294.jpg 0971.jpg 0953.jpg 0797.jpg 0433.jpg 1028.jpg 0858.jpg 001101000010 000000000000 0 0 17002;main_trial_1 0327.jpg 0274.jpg 0551.jpg 0921.jpg 1079.jpg 0138.jpg 0595.jpg 0861.jpg 0686.jpg 0329.jpg 0187.jpg 0059.jpg 010100010100 000000000000 0 0 11932;main_trial_2 0282.jpg 0146.jpg 0413.jpg 0019.jpg 0803.jpg 0167.jpg 0243.jpg 0639.jpg 0624.jpg 0278.jpg 0597.jpg attn11.jpg 100010010010 000000000001 1 0 14077;main_trial_3 0456.jpg 1015.jpg 0380.jpg 0089.jpg 0558.jpg 0374.jpg 0669.jpg 0707.jpg 0285.jpg attn43.jpg 1062.jpg 1101.jpg 101001001000 000000000100 1 0 19444;main_trial_4 0361.jpg 0411.jpg 0900.jpg 0382.jpg 0239.jpg 0949.jpg 0490.jpg 0709.jpg 0568.jpg 0973.jpg 0520.jpg 0726.jpg 001101000100 000000000000 0 0 9121;main_trial_5 1086.jpg 0724.jpg 0197.jpg 0152.jpg 0809.jpg 0001.jpg 0101.jpg 0359.jpg 0013.jpg 0189.jpg 0437.jpg 0321.jpg 110010000001 000000000000 0 0 13028;main_trial_6 0903.jpg 0394.jpg 0426.jpg 0543.jpg 0256.jpg 0199.jpg 0635.jpg 0905.jpg 0261.jpg 0228.jpg 0164.jpg 0984.jpg 100000011001 000000000000 0 0 10951;main_trial_7 0300.jpg 1018.jpg 0731.jpg 0094.jpg 0381.jpg 0184.jpg 0895.jpg 0700.jpg 0431.jpg 0319.jpg 0831.jpg 0087.jpg 011000100010 000000000000 0 0 12890;main_trial_8 0593.jpg 0021.jpg 0102.jpg 0704.jpg 0412.jpg 0554.jpg 0972.jpg 0360.jpg 1003.jpg 0004.jpg 0151.jpg 0665.jpg 000110010001 000000000000 0 0 7045;"
"69","2024-07-16 08:55:58","2024-07-16 09:05:14","0","104.251.81.140","100","555","1","2024-07-16 09:05:15","37.751","-97.822","anonymous","EN","Chrome","125.0.0.0","Android 6.0","1894x809","6693e8330cbd52bc4cbf892d","26","2","1","pass","exp_stage image11 image12 image13 image14 image21 image22 image23 image24 image31 image32 image33 image34 click trash attn attn_fail rt;main_trial_0 1039.jpg 1035.jpg 0863.jpg 0224.jpg 0700.jpg 0886.jpg 0653.jpg attn36.jpg 0253.jpg 0797.jpg 0317.jpg 0280.jpg 011011000000 000000010000 1 0 11821;main_trial_1 0864.jpg 0337.jpg 0862.jpg 0826.jpg 0595.jpg 0205.jpg 0625.jpg 0209.jpg 0622.jpg 0878.jpg 0882.jpg 0210.jpg 011100000010 000000000000 0 0 7091;main_trial_2 0274.jpg 0901.jpg 1083.jpg 0428.jpg 0993.jpg 0917.jpg 0105.jpg 1008.jpg 0243.jpg 0634.jpg 0586.jpg 0761.jpg 111100000000 000000000000 0 0 7700;main_trial_3 0471.jpg 1001.jpg 0184.jpg 0232.jpg 0043.jpg 0101.jpg 0034.jpg 0133.jpg 0890.jpg 0424.jpg 1020.jpg 0091.jpg 110000000110 000000000000 0 0 12215;main_trial_4 0874.jpg 0492.jpg 1081.jpg 0328.jpg 0436.jpg 0895.jpg attn31.jpg 0842.jpg 0925.jpg 0014.jpg 0807.jpg 0641.jpg 110100010000 000000100000 1 0 22227;main_trial_5 0896.jpg 0566.jpg 0211.jpg 0684.jpg 0387.jpg 0403.jpg 0248.jpg 0998.jpg 0450.jpg 0141.jpg 0468.jpg 0790.jpg 000001011001 000000000000 0 0 7012;main_trial_6 0950.jpg 0407.jpg 0966.jpg 0398.jpg 0077.jpg 0828.jpg 0983.jpg 0760.jpg 0488.jpg 0856.jpg 0213.jpg 0891.jpg 001000100101 000000000000 0 0 11259;main_trial_7 0446.jpg 0556.jpg 0509.jpg 0367.jpg 0069.jpg 0977.jpg 0980.jpg 0768.jpg 0550.jpg 0575.jpg 0331.jpg 0372.jpg 111000001000 000000000000 0 0 9492;main_trial_8 0804.jpg 0386.jpg 1092.jpg 0240.jpg 0984.jpg 0866.jpg 0992.jpg 0379.jpg 0120.jpg 0354.jpg 0658.jpg 0010.jpg 110010100000 000000000000 0 0 6393;"
"70","2024-07-16 09:00:14","2024-07-16 09:05:23","0","108.18.211.74","100","309","1","2024-07-16 09:05:24","38.7591","-77.0924","anonymous","EN","Chrome","126.0.0.0","Windows NT 10.0","2560x1440","663153485ed0dbb32f0c86e0","33","2","4","pass","exp_stage image11 image12 image13 image14 image21 image22 image23 image24 image31 image32 image33 image34 click trash attn attn_fail rt;main_trial_0 0838.jpg 0606.jpg 0114.jpg 0410.jpg 0335.jpg 0558.jpg 0348.jpg 0123.jpg 0041.jpg 0595.jpg 0717.jpg 0109.jpg 100101000010 000000000000 0 0 13960;main_trial_1 0333.jpg 0516.jpg 0809.jpg 0450.jpg 0338.jpg 0397.jpg 0588.jpg attn00.jpg 0404.jpg 0053.jpg 0858.jpg 0783.jpg 011000000011 000000010000 1 0 8493;main_trial_2 0383.jpg 0524.jpg 1028.jpg 0638.jpg 0345.jpg 0102.jpg 0180.jpg 1088.jpg 0904.jpg 0729.jpg 1052.jpg 0291.jpg 010010010010 000000000000 0 0 18434;main_trial_3 1026.jpg 0119.jpg 0813.jpg 0270.jpg 0898.jpg 0148.jpg 0507.jpg 0321.jpg 0929.jpg 0065.jpg 0006.jpg 0000.jpg 001000111000 000000000000 0 0 14973;main_trial_4 0750.jpg 0801.jpg 0753.jpg 0804.jpg 0192.jpg 0808.jpg 0329.jpg 0850.jpg 0534.jpg 0821.jpg 0735.jpg 0757.jpg 101001000010 000000000000 0 0 21779;main_trial_5 0579.jpg 0350.jpg 0105.jpg 0117.jpg 0533.jpg 0792.jpg 0257.jpg 0237.jpg 1030.jpg 0730.jpg 0251.jpg 0744.jpg 110000001010 000000000000 0 0 14728;main_trial_6 0029.jpg 0643.jpg 0899.jpg 0539.jpg 0064.jpg 0537.jpg 0649.jpg 0426.jpg 0614.jpg 0235.jpg 0141.jpg 0863.jpg 010001101000 000000000000 0 0 9648;main_trial_7 0523.jpg 0147.jpg 0303.jpg attn33.jpg 1039.jpg 0346.jpg 0009.jpg 0193.jpg 0699.jpg 0146.jpg 0880.jpg 0124.jpg 010000001110 000100000000 1 0 14047;main_trial_8 1073.jpg 0221.jpg 0738.jpg 1094.jpg 0445.jpg 0836.jpg 1056.jpg 0055.jpg 0344.jpg 0999.jpg 0283.jpg 0508.jpg 000010001011 000000000000 0 0 7548;"
"71","2024-07-16 08:59:12","2024-07-16 09:05:43","0","75.28.142.6","100","390","1","2024-07-16 09:05:43","32.8707","-79.8029","anonymous","EN","Chrome","126.0.0.0","Macintosh","1470x956","6657b643fdbc8d1963818ac3","33","2","2","pass","exp_stage image11 image12 image13 image14 image21 image22 image23 image24 image31 image32 image33 image34 click trash attn attn_fail rt;main_trial_0 0314.jpg 0852.jpg 0598.jpg 0736.jpg 0066.jpg 0090.jpg 0350.jpg 0491.jpg 0218.jpg 0254.jpg 0295.jpg 0409.jpg 100100100001 000000000000 0 0 7108;main_trial_1 0359.jpg 0477.jpg 0395.jpg 0123.jpg 0921.jpg 0311.jpg 0455.jpg 0256.jpg 0310.jpg 1000.jpg 0780.jpg 0426.jpg 110010000010 000000000000 0 0 10887;main_trial_2 0185.jpg 0511.jpg 1004.jpg 0375.jpg 0831.jpg 0935.jpg 0030.jpg 0301.jpg 1021.jpg 0889.jpg 0252.jpg 0849.jpg 010010000101 000000000000 0 0 8108;main_trial_3 0572.jpg 0270.jpg 0571.jpg 0908.jpg 0427.jpg 0987.jpg 0377.jpg 0251.jpg 0260.jpg 1083.jpg 0552.jpg 1102.jpg 000001011100 000000000000 0 0 7936;main_trial_4 0516.jpg 0947.jpg 0284.jpg attn06.jpg 0922.jpg 0671.jpg 0533.jpg 0452.jpg 0973.jpg 0329.jpg 0690.jpg 0454.jpg 110001000100 000100000000 1 0 10954;main_trial_5 0046.jpg 0904.jpg 0817.jpg 0684.jpg 0268.jpg 0835.jpg 0383.jpg 0946.jpg 0874.jpg 0215.jpg 0603.jpg 0601.jpg 000010001011 000000000000 0 0 8999;main_trial_6 0287.jpg 0627.jpg 0226.jpg 1058.jpg attn02.jpg 1001.jpg 1068.jpg 0521.jpg 0930.jpg 0016.jpg 1003.jpg 0746.jpg 100101000001 000010000000 1 0 9925;main_trial_7 0273.jpg 0149.jpg 0275.jpg 0591.jpg 0630.jpg 0343.jpg 0719.jpg 0772.jpg 1014.jpg 0840.jpg 0503.jpg 0487.jpg 000100110100 000000000000 0 0 8639;main_trial_8 0177.jpg 1025.jpg 0404.jpg 0070.jpg 0388.jpg 0755.jpg 0731.jpg 1064.jpg 0994.jpg 0195.jpg 0431.jpg 1097.jpg 010000111000 000000000000 0 0 7435;"
"72","2024-07-16 09:01:35","2024-07-16 09:05:46","0","174.136.247.233","100","250","1","2024-07-16 09:05:47","34.9464","-92.0322","anonymous","EN","Chrome","126.0.0.0","Windows NT 10.0","2048x1152","6172f296fd04a01c4e962bef","21","1","2","pass","exp_stage image11 image12 image13 image14 image21 image22 image23 image24 image31 image32 image33 image34 click trash attn attn_fail rt;main_trial_0 0805.jpg 0712.jpg 0097.jpg 0754.jpg 0791.jpg 0603.jpg 0697.jpg 0748.jpg 0972.jpg 0666.jpg 0321.jpg 0645.jpg 000001110100 000000000000 0 0 18835;main_trial_1 0119.jpg attn34.jpg 0130.jpg 0736.jpg 0147.jpg 0812.jpg 0510.jpg 1102.jpg 0781.jpg 0383.jpg 0671.jpg 0918.jpg 100011100000 010000000000 1 0 11220;main_trial_2 0939.jpg 0800.jpg 0259.jpg 0886.jpg 1055.jpg 0978.jpg 0141.jpg 0737.jpg 0498.jpg 0355.jpg 0131.jpg 0688.jpg 010010100100 000000000000 0 0 12190;main_trial_3 0612.jpg 0427.jpg 0342.jpg 0943.jpg 0517.jpg 0763.jpg 0776.jpg 0469.jpg 1083.jpg 0075.jpg 1051.jpg 1043.jpg 001000101100 000000000000 0 0 12508;main_trial_4 0057.jpg 0006.jpg 0506.jpg 0940.jpg 0352.jpg 0374.jpg 0129.jpg 0399.jpg 0146.jpg 0033.jpg 0947.jpg 0546.jpg 100101001000 000000000000 0 0 15639;main_trial_5 1088.jpg 0089.jpg 0828.jpg 0625.jpg 0219.jpg 0531.jpg 1014.jpg 1060.jpg 0534.jpg attn24.jpg 0011.jpg 0744.jpg 010010001001 000000000100 1 0 10252;main_trial_6 0215.jpg 1068.jpg 0790.jpg 0636.jpg 0585.jpg 0686.jpg 0787.jpg 0137.jpg 0431.jpg 0907.jpg 0624.jpg 0582.jpg 000100101100 000000000000 0 0 10752;main_trial_7 0538.jpg 0713.jpg 0400.jpg 0608.jpg 0964.jpg 0126.jpg 0002.jpg 0913.jpg 0242.jpg 0789.jpg 0931.jpg 1099.jpg 001101100000 000000000000 0 0 10564;main_trial_8 0228.jpg 0934.jpg 0474.jpg 0346.jpg 0496.jpg 0926.jpg 0017.jpg 0220.jpg 0081.jpg 0494.jpg 0772.jpg 0541.jpg 110000001001 000000000000 0 0 11040;"
"73","2024-07-16 09:02:24","2024-07-16 09:05:47","0","97.82.241.143","100","202","1","2024-07-16 09:05:47","35.7376","-81.203","anonymous","EN","Chrome","126.0.0.0","Windows NT 10.0","2560x1440","5fd1010738899d00096e8802","26","1","2","pass","exp_stage image11 image12 image13 image14 image21 image22 image23 image24 image31 image32 image33 image34 click trash attn attn_fail rt;main_trial_0 0621.jpg 0540.jpg 0520.jpg 0079.jpg 0352.jpg 0662.jpg 0633.jpg 0892.jpg 0534.jpg 0123.jpg 0478.jpg 0543.jpg 100011100000 000000000000 0 0 8041;main_trial_1 0575.jpg 0385.jpg 0260.jpg 0795.jpg 0316.jpg 0836.jpg 0430.jpg 0168.jpg 0518.jpg 0364.jpg 0429.jpg 0515.jpg 001010000110 000000000000 0 0 7947;main_trial_2 0022.jpg 0630.jpg 0766.jpg 0942.jpg 0357.jpg 1047.jpg 0468.jpg 0292.jpg 0245.jpg 0755.jpg attn00.jpg 0624.jpg 000101100100 000000000010 1 0 11805;main_trial_3 0990.jpg 0981.jpg 0901.jpg 0499.jpg 0634.jpg 0095.jpg 0783.jpg 0443.jpg 0958.jpg 0408.jpg 0782.jpg 0618.jpg 100000101100 000000000000 0 0 9391;main_trial_4 0422.jpg 0862.jpg 0199.jpg 0382.jpg 0104.jpg 0596.jpg 0330.jpg 0487.jpg 0118.jpg 0040.jpg 1098.jpg 0175.jpg 110101000000 000000000000 0 0 15265;main_trial_5 0368.jpg 0507.jpg 0124.jpg 0955.jpg 0683.jpg 0776.jpg 0872.jpg 1011.jpg 0454.jpg 0689.jpg 0336.jpg 0411.jpg 110010000100 000000000000 0 0 8128;main_trial_6 0818.jpg 0206.jpg 0584.jpg attn35.jpg 0103.jpg 0461.jpg 0144.jpg 0673.jpg 0695.jpg 0569.jpg 0337.jpg 0677.jpg 101001010000 000100000000 1 0 9027;main_trial_7 0139.jpg 0885.jpg 0986.jpg 0653.jpg 0905.jpg 0339.jpg 0252.jpg 0089.jpg 0732.jpg 0564.jpg 1007.jpg 0342.jpg 010101000010 000000000000 0 0 8396;main_trial_8 0542.jpg 0075.jpg 0318.jpg 0728.jpg 0109.jpg 0554.jpg 0701.jpg 0136.jpg 0326.jpg 0444.jpg 0641.jpg 0289.jpg 100000100011 000000000000 0 0 6308;"
"74","2024-07-16 09:00:39","2024-07-16 09:05:50","0","98.168.102.77","100","311","1","2024-07-16 09:05:51","36.7348","-76.2343","anonymous","EN","Chrome","126.0.0.0","Windows NT 10.0","1920x1080","6108681f9a9d64d888b9addb","22","2","6","pass","exp_stage image11 image12 image13 image14 image21 image22 image23 image24 image31 image32 image33 image34 click trash attn attn_fail rt;main_trial_0 0790.jpg 0886.jpg 0985.jpg 1035.jpg 0184.jpg 1080.jpg 0306.jpg 0747.jpg 0574.jpg 0275.jpg 0753.jpg 0209.jpg 110001000010 000000000000 0 0 75639;main_trial_1 0699.jpg 0343.jpg 0012.jpg 0678.jpg 0247.jpg 0866.jpg 0419.jpg 0712.jpg 0696.jpg 0205.jpg 0452.jpg 0742.jpg 110000010001 000000000000 0 0 7174;main_trial_2 0069.jpg 0909.jpg 0128.jpg 0731.jpg 0365.jpg 0913.jpg 0141.jpg 0621.jpg 1055.jpg 0225.jpg 0599.jpg 0879.jpg 010001010010 000000000000 0 0 7757;main_trial_3 0898.jpg 0641.jpg 0659.jpg 0835.jpg 0256.jpg attn07.jpg 0927.jpg 0597.jpg 0132.jpg 0600.jpg 0533.jpg 0527.jpg 101000010001 000001000000 1 0 8333;main_trial_4 0764.jpg 0094.jpg 0556.jpg 0703.jpg 0634.jpg 0354.jpg 0541.jpg 0264.jpg 0465.jpg 0289.jpg 0923.jpg 0296.jpg 100000000111 000000000000 0 0 5237;main_trial_5 0644.jpg 0082.jpg 0001.jpg 0902.jpg 0339.jpg 0040.jpg 0889.jpg 0155.jpg 0061.jpg 0941.jpg 0188.jpg 0334.jpg 100010100001 000000000000 0 0 5901;main_trial_6 0804.jpg 0034.jpg 0075.jpg 0423.jpg 0383.jpg 0267.jpg 0681.jpg 0474.jpg 0991.jpg 0207.jpg 0039.jpg 1058.jpg 100110000001 000000000000 0 0 5846;main_trial_7 0066.jpg 0739.jpg 0727.jpg 0977.jpg 0029.jpg 0547.jpg 1103.jpg 0177.jpg 0092.jpg 0294.jpg 0780.jpg 0833.jpg 011000000110 000000000000 0 0 4964;main_trial_8 0817.jpg attn36.jpg 0920.jpg 0876.jpg 1015.jpg 0361.jpg 0305.jpg 0838.jpg 0911.jpg 0785.jpg 0457.jpg 1045.jpg 100000110100 010000000000 1 0 6320;"
