"","start_date","end_data","status","ip_address","progress","duration_secs","finished","recorded_date","location_lat","location_long","distribution_channel","language","browser","version","operating_system","resolution","ID","age","gender","ethnicity","browser_check","image_rating_results"
"1","2024-07-23 09:28:41","2024-07-23 09:41:20","0","75.139.152.60","100","758","1","2024-07-23 09:41:20","33.9706","-83.3503","anonymous","EN","Edge","126.0.0.0","Windows NT 10.0","1920x1080","669fc3e92172f8c37b23a3d1","23","1","2","pass","exp_stage image11 image12 click attn attn_index attn_fail rt;main_trial_0 0562.jpg 0889.jpg 01 0 1 0 13017;main_trial_1 0084.jpg 0317.jpg 01 0 1 0 4969;main_trial_2 0324.jpg 0227.jpg 10 0 0 0 5554;main_trial_3 0748.jpg 0597.jpg 01 0 0 0 7261;main_trial_4 0048.jpg 0569.jpg 10 0 0 0 17629;main_trial_5 0848.jpg 0448.jpg 01 0 1 0 10141;main_trial_6 0047.jpg 0535.jpg 01 0 0 0 9797;main_trial_7 1053.jpg 0922.jpg 10 0 1 0 9506;main_trial_8 0766.jpg 0572.jpg 01 0 1 0 6867;main_trial_9 attn49.jpg 1068.jpg 10 1 0 0 5586;main_trial_10 0379.jpg 1047.jpg 01 0 0 0 6722;main_trial_11 0933.jpg 0076.jpg 10 0 1 0 5282;main_trial_12 0001.jpg attn45.jpg 10 1 1 0 5093;main_trial_13 0364.jpg 0394.jpg 10 0 0 0 5072;main_trial_14 0753.jpg 0311.jpg 10 0 1 0 5595;main_trial_15 0888.jpg 0514.jpg 10 0 1 0 8648;main_trial_16 0378.jpg 0821.jpg 10 0 0 0 9094;main_trial_17 attn15.jpg 1062.jpg 01 1 1 0 3895;main_trial_18 0845.jpg 0224.jpg 10 0 1 0 5626;main_trial_19 0938.jpg 0243.jpg 10 0 1 0 4169;main_trial_20 0951.jpg attn08.jpg 01 1 0 0 2967;main_trial_21 0503.jpg 0174.jpg 01 0 0 0 19049;main_trial_22 0846.jpg 0725.jpg 10 0 0 0 3759;main_trial_23 attn37.jpg 0319.jpg 01 1 1 0 3489;main_trial_24 0284.jpg 0570.jpg 01 0 1 0 3246;main_trial_25 attn34.jpg 0092.jpg 10 1 0 0 3220;main_trial_26 0674.jpg 0312.jpg 10 0 0 0 9836;main_trial_27 0396.jpg 0189.jpg 10 0 1 0 13176;main_trial_28 0756.jpg 0647.jpg 10 0 0 0 10109;main_trial_29 attn06.jpg 0773.jpg 10 1 0 0 3608;main_trial_30 1080.jpg 0571.jpg 01 0 0 0 7173;main_trial_31 1005.jpg 0991.jpg 10 0 1 0 3473;main_trial_32 0867.jpg 0286.jpg 10 0 1 0 6100;main_trial_33 0321.jpg 0390.jpg 10 0 0 0 8201;main_trial_34 0182.jpg attn38.jpg 10 1 1 0 3523;main_trial_35 0744.jpg 0704.jpg 01 0 0 0 6700;main_trial_36 0771.jpg 0676.jpg 01 0 0 0 4391;main_trial_37 0722.jpg 0245.jpg 10 0 0 0 5115;main_trial_38 0090.jpg 1077.jpg 01 0 0 0 5037;main_trial_39 0760.jpg 0150.jpg 10 0 0 0 3903;main_trial_40 0176.jpg 0580.jpg 01 0 0 0 4234;main_trial_41 0403.jpg 0743.jpg 10 0 0 0 7970;main_trial_42 0219.jpg 0366.jpg 01 0 1 0 7196;main_trial_43 1044.jpg attn12.jpg 01 1 0 0 3099;main_trial_44 attn19.jpg 1074.jpg 01 1 1 0 3254;main_trial_45 0623.jpg 0471.jpg 01 0 1 0 5906;main_trial_46 1087.jpg 0157.jpg 10 0 0 0 18367;main_trial_47 0028.jpg 0138.jpg 01 0 1 0 6309;main_trial_48 0726.jpg 0630.jpg 01 0 0 0 4710;main_trial_49 0437.jpg 0698.jpg 01 0 0 0 11337;main_trial_50 attn18.jpg 0502.jpg 10 1 0 0 3986;main_trial_51 0832.jpg 1093.jpg 01 0 0 0 16809;main_trial_52 attn20.jpg 0534.jpg 10 1 0 0 2791;main_trial_53 0447.jpg 0058.jpg 10 0 0 0 7352;main_trial_54 1060.jpg 0381.jpg 10 0 1 0 4359;main_trial_55 attn46.jpg 0303.jpg 10 1 0 0 4966;main_trial_56 0434.jpg 1018.jpg 10 0 1 0 9078;main_trial_57 0416.jpg 0034.jpg 10 0 1 0 4133;main_trial_58 0158.jpg 0499.jpg 01 0 1 0 4473;main_trial_59 0665.jpg 0547.jpg 01 0 1 0 8288;main_trial_60 0767.jpg 0775.jpg 10 0 0 0 9280;main_trial_61 attn31.jpg 0046.jpg 01 1 1 0 2987;main_trial_62 1023.jpg attn30.jpg 10 1 1 0 3474;main_trial_63 0923.jpg 0962.jpg 01 0 1 0 6318;main_trial_64 0727.jpg 0528.jpg 10 0 0 0 2755;main_trial_65 0504.jpg 0117.jpg 10 0 1 0 8595;main_trial_66 0713.jpg 0914.jpg 01 0 0 0 5373;main_trial_67 0075.jpg 0376.jpg 10 0 0 0 8204;"
"2","2024-07-23 09:34:14","2024-07-23 09:43:06","0","66.126.138.85","100","531","1","2024-07-23 09:43:06","36.3528","-119.3007","anonymous","EN","Edge","126.0.0.0","Windows NT 10.0","1920x1080","62e174454a461d00781acfe1","25","2","3","pass","exp_stage image11 image12 click attn attn_index attn_fail rt;main_trial_0 0791.jpg attn12.jpg 10 1 0 1 3711;main_trial_1 0138.jpg 0242.jpg 10 0 0 0 7167;main_trial_2 0426.jpg 0684.jpg 10 0 1 0 4014;main_trial_3 0730.jpg 0441.jpg 01 0 0 0 2790;main_trial_4 0111.jpg 0128.jpg 01 0 0 0 7823;main_trial_5 0604.jpg 0956.jpg 01 0 1 0 3183;main_trial_6 1076.jpg 0864.jpg 10 0 1 0 2262;main_trial_7 attn32.jpg 0077.jpg 01 1 0 1 1551;main_trial_8 0741.jpg attn09.jpg 10 1 0 1 1583;main_trial_9 0397.jpg 0437.jpg 10 0 1 0 2167;main_trial_10 0352.jpg 0176.jpg 10 0 0 0 1799;main_trial_11 attn06.jpg 0933.jpg 01 1 1 0 1911;main_trial_12 0723.jpg 0545.jpg 10 0 1 0 9639;main_trial_13 0548.jpg 0419.jpg 01 0 1 0 2079;main_trial_14 0011.jpg attn49.jpg 10 1 1 0 1926;main_trial_15 0648.jpg 1061.jpg 10 0 0 0 2447;main_trial_16 0746.jpg 0497.jpg 10 0 1 0 15463;main_trial_17 0449.jpg 0178.jpg 10 0 0 0 3287;main_trial_18 0914.jpg attn46.jpg 10 1 0 1 2095;main_trial_19 0113.jpg 0117.jpg 10 0 0 0 10503;main_trial_20 0866.jpg attn33.jpg 10 1 0 1 2183;main_trial_21 0784.jpg 0535.jpg 10 0 1 0 2255;main_trial_22 0795.jpg 0026.jpg 10 0 1 0 2534;main_trial_23 0529.jpg 0986.jpg 10 0 0 0 6271;main_trial_24 0028.jpg attn38.jpg 10 1 1 0 1847;main_trial_25 0511.jpg 0399.jpg 01 0 1 0 6119;main_trial_26 0096.jpg 0272.jpg 01 0 1 0 1631;main_trial_27 0115.jpg 1020.jpg 01 0 1 0 1735;main_trial_28 0531.jpg 0031.jpg 10 0 1 0 1639;main_trial_29 1050.jpg 0066.jpg 01 0 1 0 2887;main_trial_30 0481.jpg attn03.jpg 10 1 0 1 1823;main_trial_31 0620.jpg 0773.jpg 10 0 1 0 1935;main_trial_32 1018.jpg 0734.jpg 01 0 1 0 5407;main_trial_33 0160.jpg 0471.jpg 10 0 1 0 3687;main_trial_34 0623.jpg 0643.jpg 01 0 1 0 1527;main_trial_35 0090.jpg attn43.jpg 10 1 0 1 1943;main_trial_36 0859.jpg 0594.jpg 01 0 0 0 1903;main_trial_37 0105.jpg 1028.jpg 01 0 0 0 1383;main_trial_38 1101.jpg 0355.jpg 10 0 0 0 2615;main_trial_39 1003.jpg 0232.jpg 10 0 1 0 5759;main_trial_40 0667.jpg 0563.jpg 10 0 0 0 1646;main_trial_41 0108.jpg 0321.jpg 01 0 1 0 1791;main_trial_42 0539.jpg 1008.jpg 10 0 0 0 2695;main_trial_43 0790.jpg 1004.jpg 10 0 0 0 2206;main_trial_44 0768.jpg 1049.jpg 01 0 1 0 1687;main_trial_45 0141.jpg 0989.jpg 01 0 1 0 1487;main_trial_46 0119.jpg 1103.jpg 01 0 0 0 1526;main_trial_47 1084.jpg 0890.jpg 10 0 1 0 1903;main_trial_48 0893.jpg 0973.jpg 10 0 1 0 3598;main_trial_49 0006.jpg attn13.jpg 10 1 0 1 2135;main_trial_50 0982.jpg 0694.jpg 10 0 0 0 1527;main_trial_51 0801.jpg 0975.jpg 10 0 1 0 2207;main_trial_52 attn27.jpg 1081.jpg 01 1 1 0 1847;main_trial_53 0654.jpg 1013.jpg 10 0 0 0 1455;main_trial_54 0663.jpg 0798.jpg 10 0 1 0 1727;main_trial_55 0281.jpg 0103.jpg 10 0 1 0 3103;main_trial_56 0540.jpg 1070.jpg 01 0 1 0 2351;main_trial_57 0558.jpg attn34.jpg 10 1 1 0 1735;main_trial_58 0071.jpg 0480.jpg 10 0 0 0 5167;main_trial_59 0405.jpg 0581.jpg 01 0 0 0 1678;main_trial_60 0058.jpg 0343.jpg 01 0 1 0 1735;main_trial_61 0197.jpg 0002.jpg 10 0 0 0 6742;main_trial_62 attn04.jpg 0697.jpg 01 1 1 0 1455;main_trial_63 attn00.jpg 0666.jpg 01 1 1 0 1551;main_trial_64 0745.jpg 0212.jpg 10 0 0 0 1718;main_trial_65 0190.jpg 0274.jpg 01 0 0 0 1456;main_trial_66 0300.jpg 0911.jpg 01 0 1 0 2846;main_trial_67 0420.jpg 0918.jpg 10 0 0 0 2383;"
"3","2024-07-23 09:39:51","2024-07-23 09:46:45","0","70.92.119.233","100","414","1","2024-07-23 09:46:46","38.2105","-85.627","anonymous","EN","Chrome","126.0.0.0","Windows NT 10.0","1536x960","666b956a6565b9d8f63b3bc0","29","2","2","pass","exp_stage image11 image12 click attn attn_index attn_fail rt;main_trial_0 0937.jpg 1030.jpg 01 0 0 0 7721;main_trial_1 0014.jpg attn21.jpg 01 1 1 1 6950;main_trial_2 0460.jpg 0873.jpg 01 0 0 0 9855;main_trial_3 attn31.jpg 0297.jpg 10 1 0 0 2712;main_trial_4 1059.jpg attn40.jpg 01 1 0 0 2516;main_trial_5 0623.jpg 0152.jpg 01 0 1 0 6481;main_trial_6 0281.jpg 0916.jpg 01 0 1 0 4958;main_trial_7 0141.jpg 0388.jpg 01 0 0 0 5794;main_trial_8 0704.jpg 0555.jpg 01 0 0 0 2693;main_trial_9 0887.jpg 0925.jpg 01 0 0 0 2358;main_trial_10 attn14.jpg 0376.jpg 10 1 0 0 1988;main_trial_11 1097.jpg 0309.jpg 01 0 1 0 4028;main_trial_12 0107.jpg 0272.jpg 01 0 1 0 3833;main_trial_13 0266.jpg 0170.jpg 01 0 0 0 9903;main_trial_14 0288.jpg 0004.jpg 10 0 1 0 3266;main_trial_15 0099.jpg 0016.jpg 01 0 1 0 3228;main_trial_16 0589.jpg 0752.jpg 01 0 1 0 4493;main_trial_17 0948.jpg 0715.jpg 10 0 1 0 13856;main_trial_18 0663.jpg 0439.jpg 10 0 1 0 6739;main_trial_19 attn18.jpg 0054.jpg 01 1 1 0 3735;main_trial_20 attn04.jpg 0703.jpg 01 1 1 0 4769;main_trial_21 1084.jpg 0945.jpg 01 0 0 0 3978;main_trial_22 0181.jpg 0770.jpg 01 0 0 0 2649;main_trial_23 0069.jpg 0552.jpg 01 0 1 0 4197;main_trial_24 attn24.jpg 0744.jpg 10 1 0 0 3100;main_trial_25 attn10.jpg 0702.jpg 01 1 1 0 2265;main_trial_26 0892.jpg 0063.jpg 10 0 1 0 3871;main_trial_27 0129.jpg 0616.jpg 01 0 0 0 2204;main_trial_28 0411.jpg 0928.jpg 01 0 1 0 2641;main_trial_29 0296.jpg 0526.jpg 01 0 1 0 2174;main_trial_30 0333.jpg 0992.jpg 01 0 0 0 2236;main_trial_31 attn38.jpg 0247.jpg 01 1 1 0 1982;main_trial_32 0491.jpg 0934.jpg 10 0 1 0 3453;main_trial_33 0035.jpg 0399.jpg 01 0 0 0 2959;main_trial_34 0052.jpg 0207.jpg 01 0 0 0 2524;main_trial_35 0421.jpg 1056.jpg 10 0 1 0 2336;main_trial_36 0425.jpg 0581.jpg 01 0 0 0 5054;main_trial_37 1034.jpg 0828.jpg 10 0 0 0 3004;main_trial_38 1098.jpg 0724.jpg 10 0 1 0 2913;main_trial_39 0483.jpg 0613.jpg 01 0 0 0 5071;main_trial_40 0018.jpg 0356.jpg 01 0 1 0 2975;main_trial_41 attn12.jpg 0067.jpg 01 1 1 0 2481;main_trial_42 0558.jpg 0046.jpg 10 0 1 0 3108;main_trial_43 0568.jpg attn27.jpg 01 1 0 0 4453;main_trial_44 0472.jpg 0093.jpg 10 0 1 0 3255;main_trial_45 0119.jpg 0415.jpg 01 0 0 0 2640;main_trial_46 0451.jpg 0445.jpg 01 0 1 0 2162;main_trial_47 0077.jpg 0652.jpg 01 0 1 0 4987;main_trial_48 0975.jpg attn17.jpg 01 1 0 0 5267;main_trial_49 attn47.jpg 0320.jpg 01 1 1 0 1816;main_trial_50 0858.jpg 0696.jpg 10 0 1 0 2715;main_trial_51 1095.jpg 0564.jpg 10 0 1 0 2147;main_trial_52 0289.jpg 0547.jpg 10 0 1 0 3377;main_trial_53 0855.jpg 0433.jpg 01 0 1 0 1842;main_trial_54 0232.jpg 0985.jpg 01 0 1 0 4208;main_trial_55 0267.jpg 0640.jpg 01 0 1 0 3327;main_trial_56 0529.jpg 0910.jpg 01 0 1 0 2116;main_trial_57 0311.jpg 0670.jpg 10 0 0 0 2835;main_trial_58 1050.jpg 0940.jpg 01 0 1 0 3237;main_trial_59 0180.jpg 0609.jpg 10 0 0 0 2615;main_trial_60 0597.jpg 0265.jpg 01 0 1 0 2531;main_trial_61 0878.jpg 0000.jpg 10 0 1 0 2656;main_trial_62 0441.jpg 0221.jpg 01 0 1 0 1897;main_trial_63 attn42.jpg 0546.jpg 10 1 0 0 1905;main_trial_64 0125.jpg 0414.jpg 10 0 1 0 2337;main_trial_65 0091.jpg 0708.jpg 01 0 1 0 2467;main_trial_66 0064.jpg 0015.jpg 01 0 1 0 2073;main_trial_67 0287.jpg attn30.jpg 10 1 1 0 2841;"
"4","2024-07-23 09:41:10","2024-07-23 09:48:35","0","71.208.43.75","100","444","1","2024-07-23 09:48:35","26.6932","-81.9129","anonymous","EN","Edge","126.0.0.0","Windows NT 10.0","1920x1080","669f013390dd7372dfeda5ef","52","2","2","pass","exp_stage image11 image12 click attn attn_index attn_fail rt;main_trial_0 0133.jpg 1001.jpg 01 0 0 0 2822;main_trial_1 0569.jpg 0761.jpg 01 0 1 0 1941;main_trial_2 0749.jpg attn17.jpg 10 1 1 0 1995;main_trial_3 0052.jpg 0246.jpg 01 0 1 0 7558;main_trial_4 0195.jpg 0996.jpg 01 0 0 0 1887;main_trial_5 0477.jpg 0163.jpg 10 0 0 0 3287;main_trial_6 0649.jpg 0367.jpg 10 0 0 0 2165;main_trial_7 1025.jpg attn38.jpg 10 1 1 0 2068;main_trial_8 0582.jpg 0100.jpg 10 0 1 0 7166;main_trial_9 0253.jpg 0419.jpg 01 0 0 0 2390;main_trial_10 0072.jpg 0850.jpg 01 0 1 0 2483;main_trial_11 0244.jpg 0815.jpg 01 0 0 0 2301;main_trial_12 0717.jpg 0690.jpg 10 0 1 0 2396;main_trial_13 1034.jpg 0802.jpg 10 0 1 0 5355;main_trial_14 0405.jpg 0631.jpg 01 0 0 0 2861;main_trial_15 0476.jpg 0863.jpg 01 0 0 0 2612;main_trial_16 attn09.jpg 0742.jpg 01 1 0 1 2177;main_trial_17 0351.jpg 0847.jpg 10 0 0 0 3442;main_trial_18 0035.jpg 0383.jpg 01 0 0 0 1963;main_trial_19 0423.jpg attn31.jpg 10 1 0 1 1987;main_trial_20 0284.jpg 0024.jpg 10 0 1 0 6482;main_trial_21 0941.jpg 0187.jpg 10 0 1 0 2476;main_trial_22 0557.jpg 0148.jpg 10 0 0 0 2517;main_trial_23 0934.jpg 0905.jpg 10 0 1 0 5421;main_trial_24 0454.jpg attn34.jpg 10 1 0 1 2458;main_trial_25 0450.jpg attn27.jpg 10 1 1 0 1907;main_trial_26 0727.jpg attn40.jpg 10 1 0 1 1833;main_trial_27 attn37.jpg 0456.jpg 01 1 0 1 1681;main_trial_28 0331.jpg 1045.jpg 10 0 0 0 1920;main_trial_29 0563.jpg 0455.jpg 01 0 0 0 2553;main_trial_30 0027.jpg 1012.jpg 01 0 1 0 3826;main_trial_31 0520.jpg 0841.jpg 01 0 1 0 2519;main_trial_32 0251.jpg attn25.jpg 10 1 0 1 2224;main_trial_33 0990.jpg 0210.jpg 10 0 0 0 2831;main_trial_34 0296.jpg 1006.jpg 01 0 0 0 5988;main_trial_35 0136.jpg attn48.jpg 10 1 1 0 1785;main_trial_36 0845.jpg 0269.jpg 10 0 1 0 2035;main_trial_37 0754.jpg 0334.jpg 01 0 1 0 1971;main_trial_38 0459.jpg 1044.jpg 01 0 0 0 2449;main_trial_39 0134.jpg 0262.jpg 01 0 1 0 2079;main_trial_40 0827.jpg 0250.jpg 10 0 1 0 4228;main_trial_41 0340.jpg 0387.jpg 10 0 0 0 3485;main_trial_42 0372.jpg attn16.jpg 10 1 1 0 3000;main_trial_43 0295.jpg 0438.jpg 01 0 1 0 5056;main_trial_44 0216.jpg 0323.jpg 10 0 0 0 4264;main_trial_45 0748.jpg 0906.jpg 01 0 0 0 2166;main_trial_46 0160.jpg 0876.jpg 01 0 0 0 3550;main_trial_47 0080.jpg 0704.jpg 01 0 1 0 1615;main_trial_48 0065.jpg 0814.jpg 01 0 1 0 1830;main_trial_49 0321.jpg 0068.jpg 10 0 1 0 2372;main_trial_50 0254.jpg 0702.jpg 01 0 0 0 2845;main_trial_51 0506.jpg 0197.jpg 10 0 1 0 1696;main_trial_52 0159.jpg 1094.jpg 10 0 0 0 3625;main_trial_53 attn07.jpg 0239.jpg 01 1 1 0 2228;main_trial_54 0551.jpg 0082.jpg 01 0 0 0 2435;main_trial_55 0890.jpg attn23.jpg 10 1 1 0 2311;main_trial_56 1068.jpg 0808.jpg 01 0 1 0 2038;main_trial_57 0166.jpg 0549.jpg 01 0 1 0 2817;main_trial_58 1056.jpg 0228.jpg 10 0 0 0 2319;main_trial_59 0912.jpg 0055.jpg 10 0 0 0 1616;main_trial_60 0478.jpg 0494.jpg 01 0 0 0 1747;main_trial_61 0832.jpg 0719.jpg 01 0 0 0 1875;main_trial_62 0312.jpg 0532.jpg 10 0 0 0 1590;main_trial_63 attn10.jpg 0753.jpg 01 1 1 0 1374;main_trial_64 0622.jpg attn13.jpg 10 1 0 1 1998;main_trial_65 0170.jpg 0084.jpg 10 0 1 0 5301;main_trial_66 0848.jpg 0161.jpg 10 0 0 0 1781;main_trial_67 0243.jpg 0897.jpg 01 0 1 0 2340;"
"5","2024-07-23 09:38:22","2024-07-23 09:51:27","0","73.99.15.196","100","785","1","2024-07-23 09:51:27","36.6249","-79.4107","anonymous","EN","Chrome","126.0.0.0","Macintosh","1440x900","6673beb472e3c2b594f05d39","40","2","1","pass","exp_stage image11 image12 click attn attn_index attn_fail rt;main_trial_0 0428.jpg 0175.jpg 10 0 1 0 6530;main_trial_1 0326.jpg attn25.jpg 01 1 0 0 4717;main_trial_2 0557.jpg 0935.jpg 10 0 1 0 11231;main_trial_3 1059.jpg 0299.jpg 10 0 1 0 14663;main_trial_4 0368.jpg 0971.jpg 10 0 1 0 11352;main_trial_5 0531.jpg 0940.jpg 10 0 1 0 9165;main_trial_6 1044.jpg 0620.jpg 10 0 0 0 9498;main_trial_7 0241.jpg 0036.jpg 10 0 0 0 10331;main_trial_8 0270.jpg 0260.jpg 01 0 1 0 3982;main_trial_9 0373.jpg 0376.jpg 10 0 0 0 2599;main_trial_10 0772.jpg 1102.jpg 10 0 1 0 4030;main_trial_11 0230.jpg 0697.jpg 10 0 0 0 3515;main_trial_12 0981.jpg 0789.jpg 10 0 1 0 7914;main_trial_13 attn05.jpg 1031.jpg 10 1 0 0 4048;main_trial_14 0332.jpg 1046.jpg 10 0 0 0 11398;main_trial_15 0781.jpg 0125.jpg 10 0 1 0 2730;main_trial_16 0959.jpg 0193.jpg 10 0 1 0 2548;main_trial_17 0571.jpg attn48.jpg 10 1 1 0 5781;main_trial_18 0618.jpg 0849.jpg 01 0 1 0 10998;main_trial_19 0699.jpg 1096.jpg 10 0 1 0 3464;main_trial_20 0522.jpg 0984.jpg 01 0 1 0 5081;main_trial_21 0780.jpg 0504.jpg 10 0 0 0 3648;main_trial_22 1054.jpg 0066.jpg 10 0 1 0 16432;main_trial_23 0170.jpg 1011.jpg 01 0 1 0 2564;main_trial_24 0900.jpg 0601.jpg 10 0 1 0 6115;main_trial_25 0560.jpg 0454.jpg 01 0 0 0 4430;main_trial_26 attn39.jpg 0011.jpg 01 1 1 0 3831;main_trial_27 0281.jpg 0075.jpg 10 0 0 0 6882;main_trial_28 0435.jpg 0525.jpg 10 0 0 0 5030;main_trial_29 attn43.jpg 0906.jpg 10 1 0 0 4082;main_trial_30 1042.jpg 0009.jpg 10 0 1 0 2980;main_trial_31 attn23.jpg 0202.jpg 01 1 1 0 3282;main_trial_32 0076.jpg 0712.jpg 01 0 1 0 2530;main_trial_33 0194.jpg attn46.jpg 01 1 0 0 2548;main_trial_34 0785.jpg 0386.jpg 01 0 0 0 7715;main_trial_35 0452.jpg 0399.jpg 10 0 1 0 7865;main_trial_36 0686.jpg 0695.jpg 10 0 0 0 3930;main_trial_37 0883.jpg 0885.jpg 01 0 1 0 2398;main_trial_38 0933.jpg 0681.jpg 10 0 0 0 2364;main_trial_39 0097.jpg 0561.jpg 01 0 0 0 2681;main_trial_40 0093.jpg 1016.jpg 10 0 0 0 3030;main_trial_41 0730.jpg 0238.jpg 10 0 0 0 2014;main_trial_42 0327.jpg 1030.jpg 10 0 0 0 2981;main_trial_43 1097.jpg attn30.jpg 01 1 0 0 3451;main_trial_44 0158.jpg 0017.jpg 01 0 0 0 3914;main_trial_45 attn37.jpg 0008.jpg 01 1 1 0 2598;main_trial_46 attn01.jpg 0064.jpg 01 1 1 0 2647;main_trial_47 0740.jpg 0588.jpg 10 0 1 0 2681;main_trial_48 0816.jpg 0821.jpg 01 0 1 0 3102;main_trial_49 0609.jpg 0482.jpg 10 0 0 0 2765;main_trial_50 0311.jpg 0683.jpg 10 0 0 0 4147;main_trial_51 0499.jpg attn04.jpg 01 1 0 0 2833;main_trial_52 0275.jpg 0503.jpg 10 0 1 0 3548;main_trial_53 1005.jpg 0130.jpg 10 0 0 0 1697;main_trial_54 1091.jpg 0344.jpg 01 0 1 0 2466;main_trial_55 0370.jpg 0320.jpg 01 0 1 0 3531;main_trial_56 0197.jpg 0312.jpg 01 0 1 0 1964;main_trial_57 0852.jpg 0642.jpg 01 0 1 0 2381;main_trial_58 attn33.jpg 0121.jpg 01 1 1 0 2497;main_trial_59 0117.jpg 0210.jpg 01 0 0 0 4148;main_trial_60 0328.jpg 0903.jpg 01 0 0 0 5663;main_trial_61 0406.jpg attn31.jpg 01 1 0 0 2465;main_trial_62 attn02.jpg 0486.jpg 01 1 1 0 2414;main_trial_63 0929.jpg 0346.jpg 10 0 0 0 5198;main_trial_64 0568.jpg attn36.jpg 01 1 0 0 2731;main_trial_65 0798.jpg 0215.jpg 10 0 0 0 3897;main_trial_66 0026.jpg 0381.jpg 10 0 1 0 4049;main_trial_67 0219.jpg 1033.jpg 01 0 1 0 2448;"
